Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,Orissa State Police Housing and Welfare Corporation Ltd,11/OPHWC/2023-24,2023_OSPHW_89612_5,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","3,23,700",Yes,fixed,,Nil,Nil,05-Jun-2023 06:55 PM,21-Jun-2023 11:00 AM,05-Jun-2023 06:55 PM,19-Jun-2023 05:00 PM,05-Jun-2023 06:55 PM ,08-Jun-2023 05:00 PM ,05-Jun-2023 06:55 PM,19-Jun-2023 05:00 PM,26-Jun-2023 11:00 AM,"Cluster for 1.Constn. of Police Station Building at Nachuni(Rural), Khordha and 2.Constn. of Office-Cum-Residence of SDPO at Balugaon, Khordha.",Building Work,Please refer Tender documents  ,NA ,"3,23,66,577",Civil Works - Buildings,NA ,Tender,90.0,300.0,Khordha,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,AOC,Finance,FINANCIL BID OPEN AND COMPARATIVE GENERATED,DURGA CHARANA MISHRA,26-Jun-2023 12:17 PM,,BOQ Comparative Chart,Technical,2 NOS. OF BIDDERS HAVE PARTICIPAPTED,Bikram Keshari Malla,21-Jun-2023 02:10 PM,,1.0,2161719.0,Santosh Kumar Bhatta,17-Jun-2023 07:29 PM,Accepted-AOC,QUALIFIED BIDDER,19-Jul-2023 03:52 PM,19-Jul-2023,"INR 31,622,145",300.0,Bikram Keshari Malla,19-Jul-2023 03:52 PM,WORKS.pdf (1850.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 18.02.2023,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,19-Jul-2023 03:51 PM,finsummary_440116.pdf (750.23 KB),AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,24-Jun-2023 12:50 PM,26-Jun-2023 11:00 AM,techsummary_440116.pdf (122.70 KB),1.0,2161719.0,Santosh Kumar Bhatta,INR,"31,622,145",Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_89612_5,11/OPHWC/2023-24,"Cluster for 1.Constn. of Police Station Building at Nachuni(Rural), Khordha and 2.Constn. of Office-Cum-Residence of SDPO at Balugaon, Khordha.",AOC
,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,2.0,2163313.0,SUSHIL KUMAR SAHOO,19-Jun-2023 12:50 PM,Rejected-Technical,Due to non submission of adequate similar nature of work as per DTCN clause no-11 and 110 (k) and non submission of Sch-C i.e required Tools and Plant to secure qualifying marks as per DTCN clause no-13 and 110 (f),24-Jun-2023 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
