Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"6,000",Nil,Nil,No,29-Mar-2023 10:00 AM,17-Apr-2023 11:30 AM,29-Mar-2023 10:00 AM,12-Apr-2023 05:00 PM,29-Mar-2023 10:00 AM ,12-Apr-2023 03:00 PM ,29-Mar-2023 10:00 AM,12-Apr-2023 05:00 PM,"29,000",No,fixed,,Nil,Nil,1,ICICI BANK,Construction of sub centre at Purusotamapur,construction of building,Please refer Tender documents. ,NA ,"28,57,724",Civil Works - Buildings,NA ,Tender,90.0,240.0,"Purusotampur village, satyabhamapur gp, salipur",754202.0,NA ,NA ,NA ,Salipur block,No ,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||SALEPUR Block,SLB-02/2022-23,2023_PRBSE_87298_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DETAIL TENDER CALL NOTICE,"BDO, Salipur",Panchayata Samiti salipur,AOC,1,2112425,BHRAMAR BARA BEHERA,11-Apr-2023 07:11 PM,Rejected-Finance,L2 is rejected,20-Jul-2023 12:43 PM,"BDO, Salipur",Internal,"AEE, salipur, AO, Salipur, CP Salipur, AE salipur, JE salipur",Bibhuti Bhusan Nayak,20-Jul-2023 12:43 PM,finsummary_432545.pdf (149.95 KB),Finance,Documents are verified and both are admitted,Bibhuti Bhusan Nayak,18-Jul-2023 12:52 PM,finance_432545.pdf,BOQ Comparative Chart,20-Jul-2023,"INR 2,715,124",240.0,Suryakanta Rout,20-Jul-2023 02:47 PM,Purusottampur.pdf (150.00 KB),AOC is awarded to L1 Bidder,"BDO, Salipur",Internal,"AEE, Salipur, AO, Salipur, CP, Salipur, AE Salipur, JE Salipur",Bibhuti Bhusan Nayak,18-Jul-2023 01:40 PM,techsummary_432545.pdf (149.95 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||SALEPUR Block,2023_PRBSE_87298_1,SLB-02/2022-23,Construction of sub centre at Purusotamapur,1.0,2110784.0,SUDHAKAR SAHOO,INR,"2,715,124",AOC
,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,AOC,2,2110784,SUDHAKAR SAHOO,09-Apr-2023 11:51 AM,Accepted-AOC,L1 is selected,20-Jul-2023 02:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
