object_id,total_tender_awarded_value
21-371-03404,5293219.15
21-372-03563,405088.12
21-374-03588,7990388.0
21-376-03488,2290941.0
21-376-03492,12677999.0
21-376-03493,20452982.0
21-376-03498,36534481.0
21-377-03298,14381208.0
21-377-03301,14924970.0
21-377-03306,4735134.0
21-379-03435,6327709.0
21-379-03437,1228834.0
21-379-03439,36974111.0
21-379-03440,1406810.0
21-380-03386,24227847.0
21-380-03389,31961501.0
21-381-03335,13874085.0
21-381-03336,7953308.0
21-381-03337,71130776.0
21-381-03338,19591251.0
21-381-03339,6138889.0
21-381-03341,10856088.0
21-381-03343,25363936.0
21-382-03395,250975898.0
21-382-03400,265302655.0
21-386-03465,4075158.0
21-387-03543,1885690.0
21-387-03545,2255752.0
21-388-03369,2679377.0
21-392-03570,1620276.97
21-393-03296,757939.43
21-394-03534,712439.0
21-395-03416,6088603.0
21-397-03517,191989.0
21-398-03472,2453213.0
21-399-03482,1823584.0
21-399-03483,513491.0
21-399-03484,1515888.0
21-399-03485,300786.0
