object_id,total_tender_awarded_value
21-372-03566,757546.0
21-374-03585,7685160.0
21-374-03588,16826564.439999998
21-376-03489,399999.0
21-376-03504,288048.0
21-377-03300,116410.0
21-377-03302,2997517.0
21-377-03303,38284029.0
21-379-03442,207848063.0
21-381-03337,36925602.0
21-381-03338,26222253.0
21-382-03394,15959592.0
21-382-03395,8152348.0
21-382-03396,2999478.0
21-382-03397,5175842.0
21-382-03402,3636649.0
21-383-03349,714879.0
21-383-03352,24373166.0
21-388-03366,1182626.0
21-388-03367,19181376.02
21-388-03368,529913.0
21-388-03370,771454.0
21-388-03375,6266312.0
21-391-03329,35477968.0
21-391-03330,26033980.0
21-391-03331,50470038.0
21-394-03532,7158546.0
21-395-03410,1339375.0
21-395-03412,2030971.0
21-396-03557,3529553.0
21-397-03516,1428793.198
21-397-03517,2503099.18
21-397-03522,2782557.368
21-398-03471,31525088.297
