object_id,total_tender_awarded_value
21-370-03312,8780843.0
21-370-03319,6072047.0
21-371-03404,62301982.0
21-371-03408,470051.0
21-372-03558,9877520.95
21-372-03560,3185255.32
21-372-03561,10296950.04
21-372-03562,3303669.86
21-372-03563,5276149.65
21-372-03564,7643756.32
21-372-03565,3177589.59
21-372-03566,40918338.269999996
21-373-03346,5680138.51
21-373-03348,509694.0
21-374-03573,554299.0
21-374-03574,6812267.0
21-374-03577,2518989.0
21-374-03588,993738.0
21-374-03589,2151538.0
21-375-03443,6109448.09
21-375-03448,1346266.0
21-375-03450,1246609.96
21-375-03451,7007097.55
21-375-03453,15846754.0
21-375-03455,3928515.14
21-376-03487,0.0
21-376-03488,12506583.93
21-376-03492,18521091.28
21-376-03495,4053051.98
21-376-03497,504362.07
21-376-03498,126316232.0
21-376-03501,6664535.93
21-376-03503,569474.73
21-376-03506,5565734.0
21-376-03509,214747515.0
21-376-03510,6767406.61
21-376-03511,6343650.3
21-377-03300,156100854.0
21-377-03301,47584790.0
21-377-03304,798289.0
21-377-03305,561101.53
21-377-03306,4203748.69
21-377-03307,25426820.0
21-378-03323,118472556.0
21-378-03325,576368.0
21-378-03327,21193838.0
21-379-03435,337733.89
21-380-03391,1426334.0
21-381-03335,2836022.0
21-381-03341,54322951.0
21-381-03344,1783534.0
21-381-03345,7670909.350000001
21-382-03400,42320728.66
21-382-03401,2663684.81
21-383-03350,42089673.0
21-384-03280,558991.0
21-385-03525,1430038.0
21-385-03527,18588551.57
21-385-03528,787211.0
21-385-03529,2860577.0
21-386-03457,3601893.0
21-386-03460,80971900.0
21-386-03461,4348366.96
21-386-03464,55300924.53
21-387-03541,1928690.0
21-387-03542,1785960.0
21-388-03366,1060458.0
21-388-03368,573198.0
21-388-03372,21225969.0
21-388-03379,19400998.0
21-388-03383,40037521.64
21-389-03357,5000264.0
21-389-03358,5357230.0
21-390-03430,1062721.827
21-390-03431,22260076.0
21-391-03329,23736270.0
21-391-03330,1076755.0
21-391-03331,2018276.0
21-392-03572,705838.0
21-393-03288,7910206.29
21-393-03289,6131743.67
21-393-03295,564758.508
21-394-03532,5858691.0
21-394-03533,1642099.54
21-394-03534,3948180.0
21-395-03409,133389248.0
21-396-03557,159319408.6
21-397-03517,113996896.0
21-397-03519,1631362.0
21-398-03470,1478929.0
21-398-03471,1129521.0
21-398-03478,1624103.0
21-398-03479,2242389.0
