object_id,total_tender_awarded_value
21-370-03312,222169018.3
21-370-03313,69960051.99
21-372-03558,16358250.75
21-372-03559,1376571.57
21-372-03560,14477590.5
21-372-03561,20442346.13
21-372-03562,22487904.15
21-372-03563,9163163.2646
21-372-03564,12067581.74
21-372-03565,4766262.39
21-372-03566,272639466.98
21-373-03346,537504.0
21-373-03347,1686421.0
21-373-03348,561627.0
21-374-03573,3552486.0
21-374-03588,51196387.18
21-375-03443,16074309.73
21-375-03451,2276578.9299999997
21-376-03488,4010057.0
21-376-03490,4695855.0
21-376-03492,44761477.0
21-376-03493,110068108.0
21-376-03494,3868053.0
21-376-03500,3819003.0
21-376-03501,72064649.0
21-376-03502,3966802.0
21-376-03503,27268220.0
21-376-03505,857128.0
21-377-03299,103457.0
21-377-03303,5845715.2
21-377-03304,288198.43
21-377-03307,844419.46
21-377-03309,319509.0
21-378-03322,43726343.24
21-378-03323,83911974.87
21-378-03326,1140153.0
21-378-03327,93202640.79
21-378-03328,61819869.7
21-379-03437,2805845.0
21-379-03438,13385758.0
21-379-03439,999904.0
21-380-03388,3281337.0
21-380-03389,61049461.673
21-380-03391,1502295.0
21-381-03332,1249147.0
21-381-03333,4286034.0
21-381-03334,1749729.0
21-381-03335,39487994.0
21-381-03337,3286611.0
21-381-03339,920732.0
21-381-03340,9707915.58
21-381-03341,1498608.13
21-382-03396,24833452.35
21-382-03400,3005565.829
21-383-03349,1262427.7
21-383-03350,6373272.2
21-383-03351,2088411.02
21-383-03352,2523040.0
21-383-03353,576186.0
21-383-03355,2019525.12
21-383-03356,53699124.306
21-384-03278,2779748.0
21-384-03279,2743384.0
21-384-03280,4662375.0
21-384-03281,12370644.0
21-385-03523,619298.0
21-385-03524,4983930.0
21-385-03526,2086290.0
21-385-03527,2664361.0
21-385-03529,2507076.26
21-385-03530,1296357.0
21-386-03460,4808591.0
21-386-03463,1296604.0
21-386-03464,8624059.82
21-387-03536,360253.05
21-387-03537,7990008.23
21-387-03539,4658891.0
21-387-03543,19376132.0
21-388-03364,7206616.02
21-388-03365,469274.0
21-388-03367,463305.0
21-388-03370,570602.43
21-388-03372,2465938.76
21-388-03373,102373219.0
21-388-03376,1434158.0
21-388-03381,576271.0
21-388-03385,44806426.0
21-389-03359,3514702.58
21-389-03361,4966292.98
21-390-03422,2108958.0
21-390-03423,12576941.0
21-390-03424,25347230.0
21-390-03425,2244957.05
21-390-03426,5814435.0
21-390-03428,750326.95
21-390-03429,58487482.0
21-390-03430,36306366.88
21-390-03431,12599210.325000001
21-390-03432,738350.05
21-390-03433,750326.95
21-391-03329,8314088.0
21-392-03570,239224155.96
21-392-03572,1000106.0
21-393-03285,824932.07
21-393-03294,1272034.75
21-394-03534,8760437.18
21-395-03409,6023974.97
21-395-03411,455806.0
21-395-03413,71161882.468
21-395-03415,2937766.32
21-395-03416,13113544.48
21-395-03420,4532048.99
21-396-03557,975280.282
21-397-03515,2712143.0
21-397-03517,9684945.18
21-397-03518,805478.0
21-397-03520,678261.0
21-397-03522,14233005.01
21-398-03469,847732.0
21-398-03471,65513225.0
21-398-03474,11760056.0
21-398-03475,14343140.0
21-398-03476,4660376.0
21-398-03477,1270732.0
21-398-03478,24810602.0
21-398-03479,2542780.0
21-399-03480,10819152.14
21-399-03482,11591386.71
21-399-03483,28678968.62
21-399-03484,38774447.974
