object_id,total_tender_awarded_value
21-372-03558,13226600.0
21-372-03562,1345762.92
21-372-03566,1454453.09
21-374-03584,5624603.78
21-376-03488,283690.0
21-376-03491,2068828.13
21-376-03493,1364807.0
21-376-03495,1923840.03
21-376-03497,70185484.73
21-377-03302,86798627.0
21-377-03303,14285071.0
21-377-03305,1820073.0
21-378-03323,1899625.0
21-379-03435,7914294.0
21-380-03386,3035158.0
21-380-03388,751421.0
21-381-03335,23150128.0
21-382-03400,375709.0
21-383-03349,1338355.0
21-383-03353,2141104.0
21-386-03460,913100.0
21-388-03372,29164668.0
21-398-03470,637111.15
