object_id,total_tender_awarded_value
21-370-03312,55929846.0
21-370-03313,1257519.0999999999
21-370-03316,1685297.0
21-371-03404,28946752.07
21-372-03564,8664114.33
21-372-03565,110564316.37
21-374-03587,7001052.0
21-374-03588,20938069.0
21-375-03451,3499528.29
21-376-03487,10425883.0
21-376-03488,90945229.0
21-376-03489,41017391.0
21-376-03492,75848619.0
21-376-03493,62822814.0
21-376-03496,3375006.0
21-376-03497,9978888.0
21-376-03498,3770726.0
21-376-03499,10345233.0
21-376-03500,2552107.0
21-376-03501,45455993.0
21-376-03502,2467912.0
21-376-03503,8462552.0
21-376-03505,19913680.0
21-376-03506,6012748.0
21-376-03507,10354483.0
21-376-03512,9905667.0
21-377-03304,169491.0
21-377-03305,537524.0
21-377-03306,5084994.0
21-378-03323,225620785.01
21-378-03327,15072586.29
21-379-03438,5029200.0
21-379-03439,1182976.0
21-380-03386,6436405.0
21-380-03387,4956552.0
21-380-03389,716081.0
21-381-03332,1396154.0
21-381-03334,9178890.0
21-381-03335,14148672.0
21-381-03338,4173559.0
21-381-03339,7080066.0
21-381-03340,30847043.0
21-381-03341,5598480.0
21-381-03343,7085182.0
21-382-03394,2216348.0
21-382-03396,28059312.03
21-382-03400,38686745.86
21-382-03401,42773045.989999995
21-383-03349,21039660.0
21-383-03351,2416241.0
21-383-03352,860969.0
21-385-03527,218547263.22
21-386-03459,1549847.0
21-386-03460,93639698.05
21-387-03538,5937801.0
21-388-03365,10874036.0
21-388-03373,75148164.0
21-388-03377,8266358.0
21-388-03381,8730196.0
21-388-03383,23824758.0
21-388-03385,5767081.0
21-389-03357,1276567.0
21-390-03424,15232639.0
21-391-03329,117124776.0
21-391-03331,36217946.1
21-393-03285,5499784.0
21-393-03286,1536004.0
21-395-03410,134371.0
21-396-03550,1427158.34
21-396-03557,247261063.0
21-397-03519,475369.0
21-398-03471,289617150.0
