object_id,total_tender_awarded_value
21-370-03310,8271525.65
21-370-03312,68916788.09
21-370-03313,265277.0
21-370-03316,212548.0
21-370-03319,3240369.98
21-372-03560,2255146.73
21-372-03561,3390511.74
21-372-03562,422622.04
21-372-03564,931209.3700000001
21-372-03565,1625356.94
21-372-03566,21719327.97
21-373-03346,2159679.0
21-373-03347,2708152.0
21-373-03348,4111631.0
21-374-03586,1687500.0
21-374-03588,11410817.02
21-376-03489,6890963.26
21-376-03490,5195129.0
21-376-03497,3512797.0
21-376-03507,962968.35
21-377-03302,1352613.0
21-377-03305,3639406.69
21-377-03307,570826.53
21-377-03309,1438222.0
21-378-03322,232502.0
21-381-03335,614474.0
21-381-03338,541650.0
21-381-03339,1078719.0
21-381-03344,448680.0
21-382-03400,70314521.45
21-383-03351,14303425.0
21-383-03352,7084106.7
21-383-03353,6961308.0
21-383-03354,8824052.47
21-383-03355,15589609.0
21-383-03356,11923029.28
21-384-03280,7486095.5
21-386-03464,3134273.1
21-387-03536,865121.07
21-388-03367,65642636.0
21-388-03372,181867.0
21-388-03373,121053564.0
21-388-03384,4820817.59
21-390-03423,28305716.0
21-390-03426,7672705.0
21-393-03285,78488918.295
21-393-03286,7409694.027999999
21-393-03288,63302983.61
21-393-03292,9741016.919
21-393-03293,26481960.377
21-393-03295,7695836.601
21-396-03550,433062.0
21-396-03551,3441393.91
21-396-03557,43434302.0
21-397-03515,6427856.48
21-397-03516,4997714.24
21-397-03517,1722699.37
21-397-03522,1693558.6800000002
21-399-03480,16351961.09
21-399-03482,6647859.27
21-399-03484,4973986.84
