object_id,total_tender_awarded_value
21-370-03312,91903735.39
21-370-03320,4635190.92
21-372-03559,2028246.0
21-372-03562,11761489.0
21-372-03564,127863.0
21-372-03565,170165.0
21-374-03588,95021861.0
21-376-03488,13402639.0
21-376-03492,7452249.37
21-376-03498,4535925.0
21-376-03501,5791766.57
21-376-03503,3250028.0
21-377-03301,7113001.0
21-377-03307,1591917.0
21-378-03323,55117322.0
21-378-03326,1559000.0
21-378-03328,428637.0
21-379-03434,3903102.0
21-379-03437,1260766.0
21-379-03440,1352837.0
21-379-03442,678017.0
21-380-03387,3225952.0
21-380-03389,75438507.0
21-381-03341,14046710.0
21-381-03343,14857444.0
21-382-03400,36542645.65
21-382-03403,2563136.0
21-383-03351,2944600.84
21-383-03353,3121278.45
21-383-03355,21412915.0
21-385-03523,5757.0
21-385-03527,172540006.0
21-385-03528,100444.0
21-386-03457,153246045.0
21-386-03458,114500545.0
21-386-03460,107682631.0
21-386-03463,1072162.0
21-386-03464,102561345.0
21-387-03539,29046547.0
21-387-03541,56809197.0
21-387-03544,81734137.89
21-388-03364,1062487.0
21-388-03365,557538.37
21-388-03366,2634855.0
21-388-03367,65320863.0
21-388-03368,780270.47
21-388-03373,118927885.0
21-388-03377,705257.0
21-388-03383,471490.12
21-389-03358,424849.51
21-390-03430,8177137.0
21-392-03570,20332298.0
21-393-03293,46216250.0
21-394-03534,413875.0
21-396-03550,1315698.0
21-396-03557,90514521.873
21-399-03480,27231672.92
21-399-03482,3318497.52
21-399-03484,24914744.58
21-399-03485,4475446.5
21-399-03486,11624913.120000001
