object_id,total_tender_awarded_value
21-370-03312,99932726.41000001
21-370-03313,618613.47
21-370-03314,578402.69
21-370-03317,1715192.9300000002
21-370-03318,562895.71
21-370-03319,6971239.58
21-370-03320,3333707.75
21-371-03404,86026002.0
21-372-03559,1341197.0
21-372-03560,4592041.0
21-373-03347,522540.0
21-374-03577,1384692.65
21-374-03578,750000.0
21-374-03588,8177458.0
21-375-03451,712302.0
21-377-03298,36378633.0
21-377-03303,902743.0
21-377-03307,59506769.0
21-378-03323,1238571.05
21-379-03438,31214669.72
21-380-03386,2306528.0
21-382-03400,708849.75
21-382-03401,2701231.0
21-383-03349,92786433.0
21-383-03350,1267352.86
21-383-03351,1266827.27
21-383-03353,2878211.4699999997
21-383-03355,1191852.73
21-384-03282,2506851.06
21-385-03527,4783949.0
21-386-03464,8484183.0
21-388-03373,6248653.0
21-390-03427,8488109.0
21-390-03429,31319014.0
21-390-03430,3505300.0
21-390-03432,564892.0
21-392-03567,1221897.12
21-392-03570,84550801.411
21-393-03295,19354729.0
21-394-03534,3659125.49
21-395-03409,4636551.807
21-396-03550,15166407.89
21-396-03557,35964534.891
21-397-03517,30868985.713
21-398-03471,135343064.658
21-399-03484,113403084.0
