object_id,total_tender_awarded_value
21-370-03312,1511524.0
21-371-03404,97100699.0
21-372-03563,740441.0
21-375-03443,2878206.32
21-375-03445,1140838.0
21-375-03449,16886178.9
21-375-03455,3403056.77
21-376-03489,4861019.0
21-376-03493,1138825.0
21-376-03499,1071489.0
21-376-03505,2140191.0
21-376-03512,3385456.0
21-377-03304,75732812.0
21-377-03306,6146713.0
21-377-03307,1048301.0
21-377-03309,42066513.0
21-378-03327,2166500.0
21-380-03387,4150148.25
21-381-03341,4310164.0
21-382-03395,5388739.0
21-382-03396,6596038.0
21-382-03397,3670918.69
21-382-03398,6073916.27
21-382-03399,5244623.0
21-382-03400,24043753.92
21-382-03402,499382.0
21-382-03403,2974924.0
21-385-03524,2406609.23
21-385-03525,0.0
21-385-03526,6265455.4399999995
21-385-03528,4972626.6
21-385-03529,4620022.34
21-385-03530,16207263.12
21-386-03456,160526806.0
21-386-03460,27282150.0
21-388-03368,1091907.0
21-388-03373,34272716.0
21-388-03380,1512806.0
21-389-03360,3148765.0
21-389-03361,3467742.0
21-389-03362,1559331.4100000001
21-390-03425,4277755.0
21-390-03428,2143316.0
21-393-03295,8804460.4
21-395-03415,7614692.445
21-395-03416,388902212.0
21-395-03420,27840205.0
21-396-03557,2877392.0
21-399-03484,3514662.0
