object_id,total_tender_awarded_value
21-372-03562,2737376.0
21-372-03564,10690903.613
21-372-03566,1449198.0
21-374-03573,45308520.0
21-374-03588,199814039.0
21-375-03443,1699273.0
21-375-03451,1983261.0
21-375-03453,341740.0
21-375-03455,6634241.72
21-376-03488,6749480.0
21-376-03491,382569.076
21-376-03493,5856032.0
21-376-03495,11250058.45
21-376-03496,19860667.0
21-376-03501,89275.12
21-376-03503,1785640.52
21-376-03506,214914.628
21-376-03507,487677.263
21-376-03510,13937913.0
21-376-03511,2620312.0
21-377-03298,17628928.0
21-377-03300,31115623.0
21-377-03301,55444259.0
21-377-03302,35981115.0
21-377-03303,68424194.0
21-377-03304,17552261.0
21-377-03305,1501597.0
21-377-03306,8060962.0
21-377-03307,16594855.0
21-377-03308,41074657.0
21-377-03309,12468438.0
21-378-03323,12923859.0
21-379-03434,27264112.0
21-379-03435,14460453.0
21-379-03437,30008344.0
21-379-03438,21759187.0
21-379-03440,4077929.0
21-379-03441,774628.0
21-380-03386,59293198.0
21-380-03387,31522328.0
21-380-03388,1717778.0
21-380-03389,8190285.0
21-380-03390,2283025.0
21-380-03391,36535707.0
21-381-03336,13533180.0
21-381-03337,8121631.0
21-381-03341,8542323.0
21-381-03342,11161587.0
21-381-03344,23295412.0
21-382-03395,2085473.3390000002
21-382-03396,5201326.0
21-382-03399,7148230.0
21-382-03400,956459687.1240001
21-383-03351,537633.85
21-383-03352,560374.87
21-383-03355,1215415.1800000002
21-386-03464,3352637.15
21-387-03536,376151.0
21-387-03537,10239090.0
21-387-03538,7071548.0
21-387-03539,1176458.0
21-387-03541,22395196.0
21-387-03542,23864478.0
21-387-03543,19382487.0
21-387-03544,10324314.0
21-387-03545,4887882.0
21-387-03546,14156628.0
21-388-03375,39885075.0
21-389-03361,10861970.55
21-392-03568,1047329.0
21-392-03570,1228567.06
21-394-03534,759018.43
21-395-03418,14434189.0
21-396-03550,9323550.0
21-396-03552,862677.0
21-396-03557,1872762.65
21-398-03468,1199138.0
21-399-03482,12240423.0
