object_id,total_tender_awarded_value
21-371-03404,75999471.0
21-372-03559,1649934.0
21-372-03563,79792923.0
21-372-03566,734247.0
21-374-03575,2851347.76
21-374-03576,1164704.9
21-374-03577,772559.01
21-374-03579,1552762.56
21-374-03583,1922643.31
21-374-03586,1625883.5899999999
21-374-03588,51071363.98
21-375-03449,430589.54
21-376-03488,2140248.25
21-376-03501,4268220.39
21-376-03503,3188231.19
21-376-03511,3153274.23
21-377-03306,498775.0
21-377-03308,1053173.69
21-378-03323,19941892.39
21-378-03324,3264466.58
21-378-03327,3825475.28
21-378-03328,989998.61
21-379-03434,173037364.0
21-379-03437,65231092.0
21-379-03439,16373123.0
21-379-03441,97846748.0
21-379-03442,263580234.99
21-380-03387,4089389.07
21-380-03389,1070409.0
21-380-03393,713626.0
21-381-03335,21581888.0
21-381-03340,2062649.0
21-381-03345,9169029.0
21-382-03394,7098457.3
21-382-03396,5840147.66
21-382-03397,9627486.0
21-382-03400,33485161.2
21-382-03401,7081659.35
21-383-03353,3537414.0
21-383-03354,1688575.0
21-385-03523,804124.75
21-385-03524,3953254.44
21-385-03525,1048990.89
21-385-03527,23092866.02
21-385-03530,3178244.09
21-386-03458,1475236.0
21-386-03459,768273.0
21-386-03460,8217427.0
21-386-03461,5113373.0
21-386-03464,104564094.59
21-387-03536,2845803.8200000003
21-387-03540,1202952.0
21-387-03541,3832977.0
21-387-03545,239384.0
21-388-03364,3819212.0
21-388-03365,7816555.0
21-388-03366,6968188.0
21-388-03367,11982218.39
21-388-03368,8577163.0
21-388-03369,34150132.0
21-388-03370,4988251.0
21-388-03371,1335543.0
21-388-03375,2260085.0
21-388-03377,7742011.0
21-388-03380,1034843.0
21-388-03384,6649494.0
21-388-03385,662628.0
21-389-03360,2883730.0
21-390-03423,4314852.0
21-390-03430,3856789.0
21-391-03329,1071633.0
21-392-03569,2290455.036
21-392-03570,1169936.0
21-393-03285,15283292.620000001
21-393-03291,731143.0
21-394-03531,127789901.0
21-394-03534,3144421.0
21-395-03413,7507197.35
21-396-03549,6072628.0
21-396-03554,2520457.16
21-397-03516,35236172.59
21-397-03517,578215.92
21-398-03471,4524339.0
21-399-03481,50265868.0
21-399-03482,16373268.0
21-399-03484,581055.0
