object_id,total_tender_awarded_value
21-370-03311,3971628.373
21-370-03312,2193004.0
21-370-03320,6350204.0
21-371-03404,7877605.0
21-372-03562,3038247.0
21-372-03564,109179458.0
21-374-03588,43354155.0
21-375-03445,915799.0
21-375-03446,423311.66
21-375-03447,1700600.8599999999
21-375-03448,576119.49
21-375-03453,7466210.02
21-376-03497,29390971.0
21-376-03501,12977539.469999999
21-377-03303,2622450.31
21-377-03304,3531211.0
21-377-03305,4533668.0
21-377-03308,1080260.0
21-378-03323,1350646.0
21-378-03326,2816773.0
21-378-03327,24254646.08
21-379-03434,1540657.04
21-379-03440,2344502.9
21-380-03389,12676082.15
21-381-03340,2957189.0
21-381-03345,3697976.24
21-382-03400,14441083.91
21-382-03401,7119377.92
21-383-03351,479760.0
21-385-03529,1871661.5
21-386-03460,14619613.47
21-386-03464,51318752.0
21-387-03536,3745846.0
21-387-03540,978529.0
21-387-03546,2254033.0
21-388-03365,1696069.7
21-388-03367,677001.0
21-388-03369,42674624.0
21-388-03370,3774099.64
21-388-03372,51502156.0
21-388-03385,3528495.0
21-389-03359,6134619.8
21-389-03360,24944216.23
21-393-03285,5420110.0
21-398-03471,279197588.0
21-399-03483,6919277.0
