object_id,total_tender_awarded_value
21-370-03312,170239112.55
21-370-03316,1854502650.0
21-372-03566,63682324.11
21-374-03587,965854.0
21-374-03588,175737758.0
21-375-03452,1744000.0
21-376-03493,946145.0
21-376-03494,30454850.0
21-376-03495,40309293.0
21-376-03497,104005531.0
21-376-03499,62182817.0
21-376-03503,4319318.0
21-377-03302,16540484.0
21-378-03323,152730133.0
21-378-03326,2785681.0
21-379-03440,5717348.0
21-380-03389,39919519.0
21-381-03345,569268.0
21-382-03396,4238977.33
21-382-03400,60832227.36
21-382-03403,1656976.0
21-383-03351,2897732.0
21-383-03352,2087600.0
21-383-03356,2864840.0
21-384-03276,49787285.0
21-384-03282,4149431.0
21-385-03523,922148.0
21-385-03528,10412303.9
21-385-03529,2098274.0
21-386-03460,26797169.43
21-388-03364,1771825.0
21-388-03370,4093238.88
21-388-03385,99217316.0
21-391-03329,9901945.0
21-391-03330,1426212.0
21-391-03331,1439745.0
21-392-03570,261409628.0
21-393-03285,30145729.0
21-393-03292,3189893.0
21-393-03293,51561974.415
21-393-03295,13980201.0
21-393-03297,3357918.0
21-394-03534,38090480.86
21-395-03410,1227169.07
21-395-03411,28847492.93
21-395-03416,51311415.07
21-395-03417,48921775.32
21-395-03421,54592331.0
21-396-03557,193132843.11
21-398-03471,100799865.58
