object_id,total_tender_awarded_value
21-370-03312,720039.0
21-371-03404,7378011.1899999995
21-371-03407,1236333.6
21-371-03408,2134330.0
21-372-03561,2287910.0
21-372-03563,2323220.05
21-372-03564,637750.0
21-372-03565,427676.0
21-372-03566,2038849.24
21-373-03346,4999973.0
21-373-03347,4821015.0
21-373-03348,7116492.0
21-374-03575,1430065.58
21-374-03583,792571.0
21-374-03586,18975007.0
21-374-03588,57829669.0
21-375-03443,521825.0
21-375-03448,3449587.0
21-375-03450,24573152.0
21-375-03451,6946274.85
21-375-03453,720651.0
21-375-03455,5405171.48
21-376-03487,7786922.0
21-376-03488,673354.17
21-376-03489,3382591.55
21-376-03491,673130.57
21-376-03492,1137854.65
21-376-03494,504857.95
21-376-03498,58974392.0
21-376-03499,4288677.0
21-376-03500,114426146.0
21-376-03501,1019920.41
21-376-03502,6442101.0
21-376-03503,564839.98
21-376-03504,317985.91
21-376-03505,5151719.83
21-376-03506,4984398.9399999995
21-376-03507,2952049.14
21-376-03508,1316486.9100000001
21-376-03511,594671.0
21-376-03512,3933007.0
21-377-03301,62775249.88
21-377-03303,2857378.0
21-377-03304,6564116.54
21-377-03306,704424.4
21-377-03307,0.0
21-377-03308,2107268.0
21-377-03309,389670.22
21-378-03323,97113142.22
21-378-03328,2161232.0
21-379-03438,75510345.0
21-379-03440,1418514.27
21-381-03335,715918.0
21-381-03340,4403942.0
21-382-03396,20940314.76
21-382-03398,468256.0
21-382-03400,241183293.76
21-383-03349,6890153.0
21-383-03351,112898000.0
21-383-03352,10897738.572
21-383-03355,6956275.0
21-383-03356,4799475.0
21-384-03282,2513966.51
21-385-03523,501673.0
21-385-03527,3719126.0
21-385-03528,429937.0
21-385-03529,2032287.0
21-385-03530,718883.0
21-386-03460,650400.0
21-386-03461,970204.0
21-386-03462,68871821.0
21-386-03465,1742933.0
21-387-03536,648635.58
21-387-03541,7483473.0
21-387-03542,7348920.0
21-387-03543,57973814.0
21-387-03544,184077.0
21-387-03546,3330402.0
21-388-03366,1071177.0
21-388-03367,5424113.0
21-388-03368,1080436.0
21-388-03370,667041.37
21-388-03372,500727.13
21-388-03373,50803970.0
21-388-03383,3659140.67
21-389-03363,2442993.0
21-390-03422,11989919.0
21-390-03423,17327166.0
21-390-03424,13222378.0
21-390-03426,21340182.0
21-390-03429,2125394.0
21-390-03430,5526994.07
21-390-03432,14148435.0
21-391-03330,7544959.0
21-392-03567,428658.0
21-392-03570,17090832.0
21-392-03572,13065264.0
21-393-03284,1144035.48
21-393-03285,3531862.887
21-393-03286,1500442.0
21-393-03288,1566840.587
21-393-03292,2415009.789
21-393-03295,522413.519
21-394-03532,2497913.9299999997
21-394-03534,600810.0
21-395-03409,14135274.29
21-395-03410,8862712.790000001
21-395-03411,536570.34
21-395-03415,3397295.26
21-395-03416,23387215.73
21-395-03418,3012775.58
21-395-03419,71010864.0
21-396-03555,222856.0
21-396-03557,9967738.0
21-397-03513,871711.0
21-397-03515,1093074.0
21-397-03517,62129807.0
21-397-03519,4394590.0
21-397-03521,2321571.0
21-398-03467,5682899.806
21-398-03468,1714458.25
21-398-03470,2506499.0
21-398-03471,7058533.0
21-398-03472,65416756.0
21-398-03479,1129475.0
21-399-03480,3686258.04
21-399-03482,500007.008
21-399-03484,16317669.942000002
