object_id,total_tender_awarded_value
21-372-03566,1952391.4
21-373-03348,32559632.38
21-377-03301,219364.85
21-377-03303,5534030.0
21-377-03304,3455585.0
21-377-03307,2622559.0
21-377-03309,10842654.0
21-378-03323,130679.0
21-378-03325,461587.0
21-378-03326,1318920.0
21-379-03441,3710618.0
21-382-03400,511412.0
21-382-03401,457736.0
21-384-03281,2794414.0
21-385-03527,571528.0
21-387-03536,1067251.32
21-387-03540,1906187.48
21-390-03422,3377655.0
21-390-03423,5099186.0
21-390-03427,1965758.0
21-390-03429,14110886.0
21-390-03430,6703303.0
21-390-03431,8486477.6
21-390-03432,5643570.0
21-390-03433,2311593.0
21-391-03329,24499529.0
21-391-03330,4326868.0
21-391-03331,25024562.0
21-396-03557,7451843.0
21-397-03515,2614755.418
21-397-03517,9713459.0
21-398-03467,715289.93
