object_id,total_tender_awarded_value
21-370-03311,1230106.851
21-370-03312,52783367.841
21-370-03316,3963783.0
21-370-03318,6603837.0
21-370-03319,8180086.0
21-370-03320,184997912.0
21-374-03588,29844533.0
21-375-03444,8347445.0
21-375-03453,1154570.0
21-376-03492,3684828.86
21-377-03301,295735.95
21-378-03325,52799638.0
21-379-03440,2586704.1
21-380-03386,2928821.65
21-381-03335,1065676.0
21-381-03339,2976362.0
21-382-03395,559204.0
21-383-03349,0.0
21-383-03353,5139945.0
21-386-03460,89327038.0
21-387-03537,0.0
21-388-03373,6814161.0
21-389-03359,2852111.0
21-390-03430,9489395.0
21-394-03534,4870168.75
21-395-03409,8494762.0
21-396-03548,847373.0
21-396-03549,2811801.0
21-396-03555,145484837.0
21-397-03517,85141097.0
