object_id,total_tender_awarded_value
21-370-03312,1295569020.8600001
21-370-03316,1437449.0
21-370-03319,1405335.0
21-370-03320,647020.0
21-371-03404,220794077.44
21-371-03407,6034202.0
21-371-03408,5838588.0
21-372-03560,123576451.57
21-372-03561,7943293.4399999995
21-372-03562,107345725.31
21-372-03563,3737991.07
21-372-03564,3782583.52
21-372-03565,160589353.92000002
21-372-03566,46636627.38
21-373-03346,121674685.47999999
21-373-03347,484772.98
21-373-03348,87460556.42
21-374-03586,42109584.28
21-374-03588,422117886.69
21-375-03443,2257341.2199999997
21-375-03444,449888859.0
21-375-03446,2121571.42
21-376-03487,99842649.84
21-376-03489,105580837.0
21-376-03490,137574741.296
21-376-03491,71538506.0
21-376-03492,32953137.0
21-376-03496,92473631.0
21-376-03497,95088221.0
21-376-03499,163271859.0
21-376-03500,31548359.0
21-376-03501,107950138.4
21-376-03503,570329359.499
21-376-03504,120241883.85100001
21-376-03505,172146211.0
21-376-03506,169747163.0
21-376-03507,1105942.0
21-376-03510,171206193.41
21-376-03511,47348855.0
21-377-03302,378416.0
21-377-03303,37310130.0
21-377-03304,87245197.0
21-377-03307,411005.0
21-377-03309,342455.0
21-378-03323,384319794.0
21-378-03324,75230896.17
21-378-03325,49136115.0
21-378-03326,704024.0
21-378-03328,1113641.0
21-379-03434,795322494.858
21-379-03435,110126477.0
21-379-03436,278943829.0
21-379-03440,429230.0
21-379-03441,90204027.0
21-379-03442,126631426.0
21-380-03389,313246157.05
21-381-03332,66907914.0
21-381-03333,1493198.0
21-381-03335,5474994.0
21-381-03338,75621771.0
21-381-03339,1849777.0
21-381-03340,4226284.0
21-381-03341,1666475.0
21-381-03342,504233.0
21-381-03343,54158628.0
21-381-03344,293064552.0
21-382-03397,41763696.0
21-382-03400,378907382.77
21-382-03403,146874332.0
21-383-03349,295729.0
21-383-03353,909550115.0
21-383-03356,17220900.0
21-384-03279,95507693.0
21-384-03280,11225798.0
21-384-03282,4146451.0
21-385-03527,233094894.93
21-385-03528,97559870.0
21-385-03530,35274264.0
21-386-03457,1713751.0
21-386-03458,2138039.0
21-386-03459,31997253.0
21-386-03460,60321892.0
21-386-03461,44762900.0
21-386-03462,57059943.0
21-386-03463,2529435.0
21-386-03464,73926893.0
21-387-03536,77513542.0
21-387-03539,3470700.0
21-387-03546,2503245.0
21-388-03367,70936213.0
21-388-03373,233688007.0
21-388-03374,32501144.96
21-388-03377,929324.0
21-389-03360,2165278.0
21-390-03422,127506888.0
21-390-03423,29131424.0
21-390-03425,70878711.0
21-390-03426,27408327.0
21-390-03429,6744580.0
21-390-03430,135186282.0
21-390-03431,40815621.0
21-390-03432,15354043.0
21-391-03329,243551426.0
21-391-03330,3543737.0
21-391-03331,30555047.0
21-392-03568,5359331.0
21-392-03570,272500718.686
21-392-03572,6459912.0
21-393-03285,88374259.0
21-393-03290,59351272.0
21-393-03293,131109951.0
21-394-03532,1406373.98
21-394-03533,1283829.49
21-394-03534,1418133.5
21-394-03535,858102.48
21-395-03410,1412522.74
21-395-03411,211588903.0
21-395-03413,30413431.0
21-395-03416,18737179.0
21-395-03417,141709277.0
21-395-03418,60908433.0
21-395-03419,30551733.0
21-396-03552,100644085.29
21-396-03557,412691761.84000003
21-397-03514,745533.9
21-397-03517,242333492.9
21-398-03468,5481014.0
21-398-03471,1337925460.105
21-398-03472,2201477.0
21-398-03474,216874609.0
21-398-03475,4767546.0
21-398-03476,11687569.11
21-399-03480,2020828.0
21-399-03482,464123.0
21-399-03483,3484670.0
21-399-03484,437565949.991
21-399-03485,11345079.028
21-399-03486,1642751.0
