object_id,total_tender_awarded_value
21-370-03312,62387029.0
21-370-03318,8629682.0
21-370-03319,9068478.0
21-370-03320,1805794.0
21-371-03404,145771914.0
21-372-03566,3967509.0
21-373-03346,1071623.53
21-373-03347,11420734.92
21-373-03348,19242548.46
21-375-03445,15143618.0
21-375-03447,2680915.0
21-375-03455,2260372.0
21-376-03488,828568.67
21-376-03489,1075759.0
21-376-03490,37599948.0
21-376-03492,5509442.4399999995
21-376-03493,66535360.0
21-376-03494,73792380.5
21-376-03498,6307899.5
21-376-03501,2285756.0
21-376-03503,11457250.15
21-376-03504,4781001.17
21-376-03505,4926676.0
21-376-03509,10847612.0
21-376-03510,67754887.0
21-376-03511,853680.52
21-376-03512,817246.07
21-377-03301,58100858.0
21-377-03303,28607698.0
21-377-03304,423728.63
21-377-03307,701636.0
21-377-03308,254237.0
21-377-03309,17239470.47
21-378-03322,40240753.88
21-378-03323,46188178.07
21-378-03324,35955517.57
21-378-03325,1656755.0
21-378-03326,28560869.33
21-378-03328,19788480.54
21-379-03434,518296530.0
21-379-03438,26544979.04
21-379-03440,188035685.85
21-380-03388,1845947.0
21-380-03392,1839665.0
21-381-03335,428533.64
21-381-03340,1490755105.0300002
21-381-03341,47750305.48
21-382-03395,717502.1
21-382-03396,717444.19
21-382-03400,497814052.84
21-382-03401,64461885.21
21-382-03402,42701643.46
21-383-03352,19485119.034
21-383-03353,2177085.0
21-383-03356,34753475.0
21-385-03525,1800464.0
21-385-03527,6850112.0
21-385-03528,1578984.0
21-385-03529,4650711.67
21-385-03530,19739190.41
21-386-03460,2879961.0
21-386-03462,4359820.51
21-386-03464,38834055.81
21-386-03465,8935160.0
21-387-03536,1364652.82
21-387-03540,744816.65
21-387-03542,3188125.0
21-387-03545,2059693.0
21-388-03364,1890241.0
21-388-03365,2389188.0
21-388-03370,3342150.0
21-388-03371,71851637.0
21-388-03373,33432456.73
21-388-03377,1082658.0
21-388-03380,197743350.0
21-388-03383,483798.0
21-389-03361,3946901.0
21-389-03362,3867969.0
21-390-03423,8724976.0
21-390-03428,1423493.0
21-390-03430,86720084.0
21-393-03288,1305117.08
21-393-03292,880096.0
21-393-03293,76756894.19
21-394-03534,6733629.0
21-394-03535,17014064.59
21-395-03409,15562088.79
21-395-03411,14341414.96
21-395-03412,2482897.09
21-395-03416,27087964.23
21-395-03418,14144291.29
21-395-03419,6699908.0
21-395-03420,4618927.1899999995
21-396-03549,2435000.0
21-396-03550,1233923.0
21-396-03552,771414.0
21-396-03554,5604503.0
21-396-03555,1199960.29
21-396-03557,87265908.97
21-397-03516,5863575.47
21-398-03470,2029995.9
21-398-03471,35010156.73
21-398-03472,973623.72
21-399-03483,3978339.0
21-399-03484,7618294.9
21-399-03486,2213185.93
