object_id,total_tender_awarded_value
21-370-03319,2850866.84
21-371-03404,90791582.24
21-372-03559,2265776.0
21-374-03588,176982127.78
21-375-03443,1078490.41
21-375-03454,16564359.19
21-376-03489,70076031.0
21-376-03491,38265979.0
21-376-03494,48502856.0
21-376-03509,42344174.0
21-377-03304,8414379.0
21-377-03305,130738671.0
21-377-03309,8416394.0
21-378-03322,4248067.0
21-378-03328,1800947.0
21-379-03435,7831682.0
21-379-03436,7565683.0
21-379-03437,2353514.0
21-379-03438,850204.0
21-379-03440,2221390.0
21-379-03441,57797719.0
21-379-03442,4057714.0
21-380-03389,217751611.12
21-380-03393,41052822.0
21-381-03335,351236687.0
21-381-03337,509411932.0
21-381-03341,3012110.0
21-383-03349,21817480.0
21-383-03353,83311602.0
21-383-03354,567231.0
21-383-03355,1377870.83
21-386-03460,13332564.0
21-386-03462,45125978.0
21-386-03464,213009391.07999998
21-387-03536,514788.0
21-387-03538,74941828.0
21-387-03539,145347987.0
21-387-03540,857017.0
21-387-03543,833607.0
21-387-03544,50108612.0
21-388-03364,2697447.0
21-388-03367,5647350.18
21-388-03371,5671825.0
21-388-03375,1939912.0
21-388-03377,681690.0
21-388-03378,2845031.0
21-388-03380,1458576.0
21-388-03384,1701973.0
21-388-03385,3360220.0
21-389-03358,2550632.8499999996
21-389-03361,15598814.37
21-390-03427,53552569.0
21-390-03429,169963384.0
21-390-03430,101307546.0
21-390-03431,41470002.0
21-391-03330,77952104.0
21-392-03571,4307956.02
21-394-03534,194732192.0
21-395-03409,208732383.0
21-395-03410,44181320.0
21-395-03411,12438534.921999998
21-395-03415,4297287.114
21-395-03416,14169628.131000001
21-395-03418,852845.075
21-395-03420,6805572.523
21-396-03550,2878133.0
21-396-03554,2875164.63
21-396-03557,95835451.46
21-397-03517,342657295.408
21-398-03471,364649066.0
21-398-03476,35666003.0
21-399-03483,105791919.0
21-399-03484,51225695.28
