object_id,total_tender_awarded_value
21-370-03310,2218096.37
21-371-03404,14055865.0
21-374-03588,4160978.0
21-375-03449,1800957.0
21-376-03488,5821365.02
21-376-03493,9548796.0
21-376-03495,2859929.46
21-376-03498,8680872.23
21-376-03499,5590513.0
21-376-03501,10645794.46
21-376-03502,1070259.0
21-376-03503,11267223.079999998
21-376-03506,12739174.0
21-376-03510,1728711.0
21-377-03303,4270750.32
21-378-03322,17748451.0
21-379-03434,4013971.0
21-380-03390,3423877.0
21-382-03396,47275134.99
21-382-03400,5657829.55
21-383-03351,555171.06
21-383-03352,367545.67
21-384-03278,676833.0
21-384-03279,1999530.0
21-384-03280,1047552.0
21-385-03527,59120230.0
21-386-03460,7871368.0
21-386-03464,647831.0
21-387-03536,3458569.6100000003
21-387-03542,4579917.0
21-388-03364,447176.0
21-388-03367,4221229.0
21-388-03368,1062205.0
21-388-03369,770319.0
21-388-03371,1539331.0
21-388-03374,1420940.0
21-389-03361,36129263.0
21-389-03363,508504.0
21-391-03329,13338327.0
21-392-03570,0.0
21-392-03571,43176712.0
21-393-03286,1504592.0
21-393-03293,3611800.0
21-393-03295,5641597.0
21-393-03296,607305.0
21-394-03533,858152.0
21-394-03534,33981979.0
21-395-03409,3823547.4390000002
21-395-03411,8496278.046
21-395-03412,9918699.423
21-395-03416,515707.0
21-395-03420,20812478.0
21-396-03557,97089383.0
