object_id,total_tender_awarded_value
21-371-03404,73625762.28
21-374-03588,3159000000.0
21-376-03488,3895237.0
21-376-03503,1859622.0
21-377-03302,3377748.0
21-381-03335,7458208.0
21-382-03402,459829.0
21-384-03279,7872065.0
21-385-03529,2354218.04
21-386-03464,1260322.44
21-387-03546,65316731.0
21-388-03365,616449.0
21-388-03373,5440006.19
21-388-03375,59510540.0
21-391-03329,6069594.0
21-391-03330,3920590.0
21-391-03331,4843584.0
21-392-03570,3964861.6
21-393-03285,9726901.0
21-398-03474,5693961.0
