object_id,total_tender_awarded_value
21-371-03407,6999999.0
21-372-03566,4430817.17
21-376-03503,85665735.0
21-377-03301,838918.0
21-377-03303,26926537.0
21-377-03306,672631.42
21-380-03389,618570010.0
21-380-03392,1518112.0
21-380-03393,27504687.0
21-381-03337,10303709.0
21-383-03349,2496886.0
21-383-03350,1069268.0
21-383-03351,1063471.0
21-383-03353,5863888.0
21-384-03279,1072239.0
21-386-03464,1138343.0
21-387-03542,4153498.0
21-388-03364,1868472.0
21-388-03368,30401304.0
21-388-03372,757758.0
21-388-03379,18856367.0
