object_id,total_tender_awarded_value
21-370-03311,2682290.0
21-370-03318,1023633.0
21-370-03320,947236.68
21-372-03559,2289285.52
21-372-03560,21525848.0
21-372-03563,2131669.0
21-372-03564,3600411.0
21-372-03566,21277187.0
21-373-03347,1657673.0
21-374-03575,1109703.3
21-374-03586,3533503.0
21-374-03587,3570935.0
21-374-03588,24882287.0
21-375-03443,670879.0
21-375-03446,3951341.04
21-375-03451,1164884.082
21-376-03487,2264113.035
21-376-03489,8495939.0
21-376-03490,6392529.42
21-376-03495,198018638.0
21-376-03496,22693701.1
21-376-03510,72431540.0
21-377-03300,7382549.498
21-377-03303,518086.0
21-377-03307,2260012.962
21-378-03322,21241634.68
21-378-03323,116507006.53
21-378-03324,2141467.012
21-378-03327,21133458.64
21-378-03328,1804568.35
21-379-03434,3531511.0
21-379-03435,7139398.0
21-379-03436,1692069.0
21-379-03437,1725054.0
21-379-03438,3135189.0
21-379-03440,5852383.0
21-380-03386,9540924.45
21-380-03389,51929908.958000004
21-381-03335,3571820.0
21-381-03340,8475007.0
21-381-03341,2125616.09
21-381-03345,7673490.359999999
21-382-03395,19588911.0
21-382-03400,378066247.0
21-383-03351,701572.93
21-383-03353,4977453.0
21-383-03354,43956397.18
21-383-03356,630768.093
21-384-03280,558909.296
21-385-03527,2622859.0
21-386-03464,5433985.0
21-387-03537,4866056.0
21-387-03542,3086074.0
21-387-03545,330507.0
21-388-03370,13248814.0
21-388-03372,17330942.61
21-388-03374,4517984.07
21-388-03381,4905085.0
21-388-03383,42828622.0
21-388-03385,659700.0
21-390-03427,7616305.29
21-390-03429,900567.0
21-390-03431,8682579.0
21-391-03329,147433961.0
21-392-03568,1347346.0
21-393-03285,109995189.0
21-394-03534,2795044.0
21-396-03549,1423392.0
21-396-03555,533927.0
21-396-03557,2880177.0
21-397-03514,178698.38
21-398-03470,1711104.0
21-398-03471,3916566.31
21-398-03476,1133010.29
21-399-03483,34833557.72
