object_id,total_tender_awarded_value
21-370-03312,51395105.0
21-370-03313,1186462.0
21-371-03404,56044852.0
21-372-03559,1431956.0
21-372-03563,1697952.0
21-372-03564,2117202.0
21-373-03347,3402738.0
21-375-03455,3186562.94
21-376-03507,9895023.0
21-376-03508,94180895.262
21-377-03301,59506769.0
21-377-03306,3194102.74
21-378-03323,29326801.0
21-379-03436,4162502.0
21-379-03437,7110221.0
21-379-03440,9812499.0
21-381-03333,761781.0
21-381-03335,22369972.0
21-381-03338,30707624.0
21-382-03395,4973075.0
21-382-03396,2629024.0
21-382-03400,415886822.35
21-382-03401,8109479.0
21-383-03349,11301506.28
21-383-03351,28278238.78
21-383-03353,14746159.31
21-384-03277,33960736.0
21-386-03460,142958417.0
21-387-03536,5630063.83
21-388-03365,2506851.0
21-388-03373,19744497.0
21-389-03357,5788593.18
21-389-03359,9964087.94
21-389-03362,2670270.53
21-390-03425,1694985.0
21-390-03432,60093771.0
21-393-03285,8639495.440000001
21-393-03287,9194306.0
21-394-03534,2966108.0
21-395-03411,18616840.0
21-395-03413,27499280.0
21-398-03471,42291950.355000004
21-398-03476,12501306.638
21-399-03484,126059338.904
