object_id,total_tender_awarded_value
21-370-03311,503723.06
21-370-03312,7315258.0
21-370-03315,597321.0
21-370-03318,1641847.0
21-370-03319,4696697.0
21-370-03320,2119485.0
21-372-03560,2342152.0
21-372-03563,475432.06
21-372-03564,7977776.640000001
21-372-03565,5098007.350000001
21-372-03566,6746927.5
21-373-03346,7074490.88
21-374-03586,2398727.553
21-374-03588,60843384.236999996
21-375-03443,714395.0
21-375-03446,720446.0
21-375-03449,932144.0
21-376-03488,21266576.99
21-376-03489,5553479.0
21-376-03491,2610162.0
21-376-03492,9266707.57
21-376-03493,1665810.61
21-376-03495,6866664.98
21-376-03498,3402732.08
21-376-03499,13754780.0
21-376-03500,4872177.0
21-376-03501,29176513.89
21-376-03502,0.0
21-376-03503,80767337.11999999
21-376-03507,2288849.0
21-376-03512,8500828.0
21-377-03298,6779735.359999999
21-377-03301,4407886.02
21-377-03303,9927163.11
21-377-03305,7921235.720000001
21-377-03306,2400553.19
21-377-03307,427887.22
21-377-03309,10596777.879999999
21-378-03322,47317897.0
21-378-03323,63631823.650000006
21-378-03324,1947289.94
21-378-03326,1283060.89
21-378-03328,5330305.89
21-379-03435,4351089.0
21-379-03437,793174.0
21-379-03438,719772.0
21-379-03439,934756.0
21-379-03442,461347817.0
21-380-03387,11051450.0
21-380-03393,3162477.0
21-381-03332,10427096.0
21-381-03333,10771153.0
21-381-03335,18802938.0
21-381-03337,1078489.0
21-381-03338,4340590.0
21-381-03340,7180535.0
21-381-03341,429100.0
21-381-03344,5188353.0
21-381-03345,4837080.0
21-382-03394,5438100.43
21-382-03395,928726.0
21-382-03396,260321096.0
21-382-03398,4393976.02
21-382-03400,526003.98
21-382-03403,1349914.0
21-383-03349,8094433.45
21-383-03350,1195579.08
21-383-03351,26003109.31
21-383-03352,6948282.1
21-383-03353,10172902.82
21-383-03355,6126773.3
21-384-03276,2542299.0
21-384-03278,562275.9
21-384-03279,1380943.38
21-384-03280,1454737.04
21-384-03281,4954573.4799999995
21-385-03524,1935463.74
21-385-03525,565810.83
21-385-03526,718477.0
21-385-03527,8273559.89
21-385-03529,1432789.78
21-386-03456,428433.02
21-386-03458,8029092.41
21-386-03460,23306800.28
21-386-03461,499812.0
21-386-03464,228808178.23
21-386-03465,3673058.04
21-389-03357,36198467.0
21-390-03423,6741264.0
21-390-03425,6828718.0
21-390-03429,6020193.0
21-390-03430,16326771.81
21-391-03329,89317144.0
21-391-03331,19939803.0
21-392-03570,18780728.0
21-392-03572,694480.0
21-393-03285,16957839.949
21-393-03288,945540.108
21-393-03293,720351.0
21-393-03297,432331.0
21-394-03531,1904938.0
21-394-03532,428369.0
21-394-03533,2787695.0
21-394-03534,2035996.0
21-394-03535,2341266.0
21-395-03413,2496440.0
21-396-03550,29117009.0
21-396-03557,86347546.76
21-397-03517,7110727.5268
21-398-03468,1043237.0
21-398-03471,60744789.491
21-399-03483,687597.0
21-399-03484,583292272.165
21-399-03486,4331831.0
