object_id,total_tender_awarded_value
21-370-03312,86989976.0
21-370-03317,6198835.25
21-370-03319,4920417.1
21-370-03320,603882.487
21-372-03559,1658580.83
21-372-03562,1515769.2000000002
21-372-03563,1398531.42
21-372-03564,623550.0900000001
21-372-03565,1584850.6400000001
21-372-03566,319343.36
21-374-03589,721459.0
21-375-03443,1080584.0
21-375-03453,1727976.43
21-376-03488,428622.0
21-376-03490,1985139.96
21-376-03493,4917499.0
21-376-03498,26243994.0
21-376-03503,739313.0
21-377-03303,9062187.0
21-377-03304,2821218.06
21-377-03307,304027.0
21-377-03308,7452202.0
21-378-03323,3478279.36
21-378-03325,20370121.52
21-378-03326,1436671.09
21-379-03434,42486834.0
21-379-03435,687837.0
21-379-03436,6851191.0
21-379-03437,8336719.0
21-379-03438,61572010.0
21-379-03440,6989248.0
21-379-03441,10854192.0
21-380-03387,4172202.91
21-380-03388,24642363.0
21-380-03389,115737688.0
21-380-03392,10697253.0
21-380-03393,46068963.0
21-381-03334,576122.0
21-381-03335,550250.0
21-381-03340,3101862.0
21-382-03394,1674491.0
21-382-03395,3399274.0
21-382-03396,2594937.89
21-382-03397,1642190.0
21-382-03399,3832302.2199999997
21-382-03400,113822660.68
21-382-03401,6920127.0
21-382-03402,8532053.1
21-383-03349,10380990.0
21-383-03351,17369493.0
21-383-03352,23131465.0
21-383-03355,13032112.0
21-385-03524,9104668.16
21-385-03525,2016508.39
21-385-03526,3178468.71
21-385-03527,11978355.459999999
21-386-03459,4949899.0
21-387-03540,2343202.0
21-387-03541,571267.0
21-387-03544,6087295.0
21-388-03364,42499110.0
21-388-03365,8148817.0
21-388-03367,27036603.0
21-388-03372,39135440.1
21-388-03373,431829.0
21-388-03374,4731064.7
21-388-03377,13884225.0
21-388-03379,576003.11
21-388-03380,1295752.0
21-388-03381,2879944.0
21-388-03383,4240770.0
21-388-03385,20001989.0
21-389-03357,726045.01
21-389-03358,5212036.02
21-389-03359,8952815.450000001
21-389-03360,10312812.71
21-389-03361,12660986.05
21-389-03362,12925617.41
21-389-03363,57971433.3
21-390-03430,13038055.02
21-391-03329,37254172.0
21-391-03331,24802737.0
21-392-03567,223298.0
21-393-03285,115434512.0
21-393-03288,28196915.66
21-393-03293,2080154.0
21-394-03534,1562133.0329999998
21-395-03414,6833511.11
21-395-03416,3924284.54
21-395-03417,359347.64
21-395-03418,14097864.66
21-395-03420,4114643.94
21-396-03548,720425.0
21-396-03550,2401820.04
21-396-03555,21397725.0
21-396-03557,8172414.91
21-398-03470,11813810.8
21-398-03471,234105758.0
21-399-03482,699766.0
21-399-03483,5526314.0
21-399-03484,9517569.0
