object_id,total_tender_awarded_value
21-370-03311,423644.002
21-370-03312,58665746.0
21-370-03313,13729350.02
21-370-03318,12219959.6
21-370-03319,37004896.37
21-370-03320,7156615.0
21-371-03404,91617944.075
21-371-03407,246014.0
21-372-03558,79710804.0
21-372-03559,418295.69
21-372-03560,6836735.37
21-372-03562,13073555.44
21-372-03564,516816.0
21-372-03566,666564.83
21-373-03347,61244620.0
21-374-03579,52648627.0
21-375-03443,12423735.29
21-375-03445,5519962.71
21-375-03448,576095.15
21-375-03449,4903652.22
21-375-03451,8130480.05
21-375-03453,40361781.31
21-375-03454,5901646.73
21-376-03488,4844993.11
21-376-03503,11438468.0
21-376-03512,61127793.0
21-377-03303,3242055.0
21-377-03305,1964628.0
21-378-03323,305923668.33
21-379-03434,6732267.0
21-379-03435,33568976.0
21-379-03440,50551484.0
21-380-03386,1217859.0
21-380-03389,49689360.0
21-380-03392,1415361.0
21-381-03333,26825622.0
21-381-03334,419770.77
21-381-03335,2357212.0
21-381-03338,41745911.0
21-381-03341,3534483.0
21-382-03396,12296581.0
21-382-03400,141034299.01
21-382-03401,5383983.19
21-382-03402,1551740.0
21-383-03352,907404.0
21-383-03353,69157334.0
21-383-03354,2715840.8600000003
21-383-03356,904958.94
21-385-03527,9452870.65
21-385-03528,572523.38
21-386-03457,727435.0
21-386-03460,53249965.29
21-386-03464,67694447.47
21-386-03465,8582374.07
21-387-03536,625819.89
21-387-03540,4239990.62
21-387-03543,18917397.0
21-387-03545,7931391.33
21-388-03365,49089428.07
21-388-03366,46139836.0
21-388-03367,3200067.0
21-388-03368,1800823.0
21-388-03369,9727532.64
21-388-03370,2729919.0
21-388-03371,127584232.0
21-388-03373,1011480.0
21-388-03374,517758.0
21-388-03381,1020000.0
21-389-03360,749652.0
21-390-03422,59447425.0
21-390-03425,41654817.0
21-390-03431,18455247.0
21-390-03432,9181745.0
21-391-03329,36096180.0
21-393-03285,75456906.0
21-393-03286,4864940.0
21-393-03288,3242424.9
21-393-03291,14420307.0
21-393-03293,16067498.0
21-393-03294,22036785.0
21-393-03295,18990226.0
21-394-03534,5825035.83
21-396-03550,330066.0
21-396-03553,3587294.0
21-396-03557,23844878.0
21-397-03513,902880.66
21-397-03515,4106924.0
21-397-03517,78570446.67
21-397-03520,3241805.0
21-398-03470,20496148.24
21-398-03471,59002373.49
21-398-03472,10883986.59
21-399-03484,55941959.370000005
