block_lgd,dtname,dtcode11,block_name,object_id,block_area,max,mean,count,sum
03276,Anugul,384,ANUGUL,21-384-03276,1116,0.10369978780746461,0.08873461719442205,964,85.54017097542285
03277,Anugul,384,ATHMALLIK,21-384-03277,1027,0.10369978780746461,0.06381412070388216,892,56.922195667862894
03278,Anugul,384,BANARPAL,21-384-03278,257,0.0880576833486557,0.07181777306455293,221,15.871727847266198
03279,Anugul,384,CHHENDIPADA,21-384-03279,954,0.08890388538837433,0.05476898665038439,832,45.56779689311981
03280,Anugul,384,KANIHA,21-384-03280,713,0.06537014408111573,0.04526355181346961,621,28.108665676164627
03281,Anugul,384,KISHORENAGAR,21-384-03281,844,0.08890388538837433,0.02938268533522714,731,21.478742980051038
03282,Anugul,384,PALALAHADA,21-384-03282,1175,0.043290800666809084,0.0336204845466013,1016,34.15841229934692
03283,Anugul,384,TALACHER,21-384-03283,287,0.071178475522995,0.06272232862791692,251,15.743304485607148
03284,Balangir,393,AGALPUR,21-393-03284,323,0.023775613164901736,0.0052100709121567865,280,1.4588198554039002
03285,Balangir,393,BALANGIR,21-393-03285,450,0.02442580256462097,0.015546184677595916,386,6.000827285552024
03286,Balangir,393,BANGOMUNDA,21-393-03286,345,0.038719999694824224,0.036414706190876,301,10.960826563453676
03287,Balangir,393,BELPARA,21-393-03287,563,0.01950075616836548,0.01465710197819061,488,7.152665765357018
03288,Balangir,393,DEOGAON,21-393-03288,489,0.02442580256462097,0.016774934050070876,427,7.162896839380265
03289,Balangir,393,GUDVELLA,21-393-03289,248,0.07526583304405213,0.03152633010823772,212,6.6835819829463965
03290,Balangir,393,KHAPRAKHOL,21-393-03290,641,0.01950075616836548,0.011151223825678097,555,6.1889292232513435
03291,Balangir,393,LOISINGA,21-393-03291,382,0.023775613164901736,0.013171112262880482,333,4.3859803835392
03292,Balangir,393,MURIBAHAL,21-393-03292,472,0.11182996492385865,0.026142889749447312,407,10.640156128025057
03293,Balangir,393,PATNAGARH,21-393-03293,645,0.023775613164901736,0.012473726246789682,562,7.010234150695801
03294,Balangir,393,PUINTALA,21-393-03294,343,0.02442580256462097,0.01869458172827056,297,5.552290773296356
03295,Balangir,393,SAINTALA,21-393-03295,627,0.11182996492385865,0.024639973103977978,539,13.28094550304413
03296,Balangir,393,TITLAGARH,21-393-03296,490,0.11182996492385865,0.07781750901079519,421,32.76117129354478
03297,Balangir,393,TUREKELA,21-393-03297,531,0.0366649658203125,0.018759346094675233,456,8.554261819171906
03298,Baleshwar,377,BAHANAGA,21-377-03298,238,0.04198784446716309,0.038882110228905316,208,8.087478927612306
03299,Baleshwar,377,BALESHWAR,21-377-03299,429,0.04198784446716309,0.026828392657134235,373,10.00699046111107
03300,Baleshwar,377,BALIAPAL,21-377-03300,301,0.027735520362854007,0.00852567535171944,263,2.2422526175022126
03301,Baleshwar,377,BASTA,21-377-03301,266,0.027735520362854007,0.017867934810151444,235,4.19896468038559
03302,Baleshwar,377,BHOGRAI,21-377-03302,333,0.023256343364715576,0.016339156248870564,293,4.787372780919075
03303,Baleshwar,377,JALESWAR,21-377-03303,376,0.018707799696922302,0.01733692752326407,328,5.686512227630615
03304,Baleshwar,377,KHAIRA,21-377-03304,331,0.039220492935180665,0.03696715495561474,287,10.609573472261431
03305,Baleshwar,377,NILGIRI,21-377-03305,343,0.04198784446716309,0.04021485065293792,298,11.984025494575501
03306,Baleshwar,377,OUPADA,21-377-03306,332,0.04198784446716309,0.03587905755546266,289,10.369047633528709
03307,Baleshwar,377,REMUNA,21-377-03307,300,0.04198784446716309,0.03338568868781581,264,8.813821813583374
03308,Baleshwar,377,SIMULIA,21-377-03308,209,0.05018401789665222,0.038963458348730565,186,7.247203252863885
03309,Baleshwar,377,SORO,21-377-03309,258,0.04198784446716309,0.038141210145127454,226,8.619913492798805
03310,Bargarh,370,AMBABHONA,21-370-03310,645,0.023166625070571902,0.010122266120441351,569,5.759569422531128
