Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,000",0.0,Nil,Nil,No,"13,600",No,fixed,,Nil,Nil,"ADDL.CHIEF ENGINEER, MECHANICAL CIRCLE,BHUBANESWAR","O/O THE ADDL.CHIEF ENGINEER, MECHANICAL CIRCLE,BHUBANESWAR, DELTA SQUARE",Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Berhampur,ACEM/MDB-24/2025-26,2025_CEMWR_115012_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Supply, Fabrication, Transportation and Erection of gates and hoists of CD near Podasahi in Salia River under Khordha Irrigation Division, Khordha for the year of 2025-26.","Supply, Fabrication, Transportation and Erection of gates and hoists of CD near Podasahi in Salia River under Khordha Irrigation Division, Khordha for the year of 2025-26.",Please refer Tender documents. ,NA ,"13,55,851",Mechanical Works,NA ,Tender,90.0,60.0,"PODASAHI, SALIA RIVER, KHORDHA",752090.0,NA ,NA ,NA ,BHUBANESWAR,No ,No,03-Jul-2025 10:00 AM,15-Jul-2025 12:00 PM,03-Jul-2025 10:00 AM,14-Jul-2025 05:30 PM,03-Jul-2025 10:00 AM ,14-Jul-2025 05:30 PM ,03-Jul-2025 10:00 AM,14-Jul-2025 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, AFFIDAVIT AND ALL OTHER DOCUMENTS AS PER DTCN",1.0,ICICI BANK,AOC,"ADDL. CHIEF ENGINEER, MECHANICAL CIRCLE, BHUBANESWAR",Internal,,KISHORE KUMAR BEHERA,18-Sep-2025 04:24 PM,finsummary_544789.pdf (484.17 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Berhampur,2025_CEMWR_115012_1,ACEM/MDB-24/2025-26,"Supply, Fabrication, Transportation and Erection of gates and hoists of CD near Podasahi in Salia River under Khordha Irrigation Division, Khordha for the year of 2025-26.",1.0,2993666.0,SUSHIL KUMAR DAS,INR,"1,152,608.98",Finance,ALL BID DOCUMENTS ARE DOWNLOADED,KISHORE KUMAR BEHERA,15-Jul-2025 01:39 PM,,BOQ Comparative Chart,1,2998614,ABHISEKH ENTERPRISERS,14-Jul-2025 11:01 AM,Rejected-Finance,LOOSER OF THE LOTTERY,18-Sep-2025 04:24 PM,04-Oct-2025,"INR 1,152,608.98",60.0,KISHORE KUMAR BEHERA,09-Oct-2025 05:08 PM,aocmdb24.pdf (593.00 KB),"ADDL. CHIEF ENGINEER, MECHANICAL CIRCLE, BHUBANESWAR",Internal,,KISHORE KUMAR BEHERA,01-Aug-2025 04:39 PM,techsummary_544789.pdf (548.92 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2,2992751,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",07-Jul-2025 09:31 PM,Rejected-Finance,LOOSER OF THE LOTTERY,18-Sep-2025 04:24 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2994821,LAXMIDHRA BHUYAN,14-Jul-2025 12:56 PM,Rejected-Finance,LOOSER OF THE LOTTERY,18-Sep-2025 04:24 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2992923,M/S Abirvab Steel Product,14-Jul-2025 12:31 PM,Rejected-Finance,LOOSER OF THE LOTTERY,18-Sep-2025 04:24 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2993701,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,13-Jul-2025 11:17 AM,Rejected-Finance,LOOSER OF THE LOTTERY,18-Sep-2025 04:24 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,2993013,M/S Ashreebad Fabricators,14-Jul-2025 03:59 PM,Rejected-Finance,LOOSER OF THE LOTTERY,18-Sep-2025 04:24 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,2993717,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,13-Jul-2025 11:09 AM,Rejected-Finance,LOOSER OF THE LOTTERY,18-Sep-2025 04:24 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,2998647,M/S JAGANNATH AGRICULTURAL IMPLEMENTS WORKSHOP,14-Jul-2025 12:54 PM,Rejected-Finance,LOOSER OF THE LOTTERY,18-Sep-2025 04:24 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,2998567,M/S KALINGA METAL PRODUCT (PROP. SMT BASANTILATA MOHANTY,14-Jul-2025 01:06 PM,Rejected-Finance,LOOSER OF THE LOTTERY,18-Sep-2025 04:24 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,2998540,"M/S MOHANTY INDUSTRIAL ENTERPRISERS -PROPRIETOR ,MALAYA KUMAR MOHANTY",14-Jul-2025 09:52 AM,Rejected-Finance,LOOSER OF THE LOTTERY,18-Sep-2025 04:24 PM,,,,,,,,,,,,,AOC
