Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
03-Feb-2025 03:55 PM,19-Feb-2025 11:00 AM,03-Feb-2025 03:55 PM,18-Feb-2025 05:00 PM,03-Feb-2025 03:55 PM ,17-Feb-2025 02:00 PM ,03-Feb-2025 03:55 PM,18-Feb-2025 05:00 PM,12-Mar-2025 11:30 AM,Impvt. to Alailo to Mahakalapada Road in the Dist. of Kendrapara under MMSY-Impvt. to Existing RD Roads for the year 2024-25.,Construction and Maintenance of TRIP Road for the year 2024-25.,Please refer tender documents ,NA ,"5,89,98,788",Civil Works - Roads,NA ,Tender,90.0,365.0,Kendrapara,754211.0,NA ,NA ,NA ,"O/o CCE,R.W Circle,Kendrapara-Jajpur",No ,No,"Chief Construction Engineer,R.W Circle KPD-JJP","O/o CCE,R.W Circle,Kendrapara-Jajpur","10,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-KENDRAPARA,Tender Online RCK-25/24,2025_CERWI_109878_18,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, GST, EMD PAN,RC,Affidavit regarding correctness","5,89,988",Yes,percentage,1.0%,Nil,Nil,AOC,Technical,07 no of bidders have been participated,Nibedita Nayak,20-Feb-2025 03:22 PM,,CCE,Internal,,Satyajit Dalai,13-Oct-2025 02:46 PM,finsummary_528293.pdf (123.12 KB),Finance,07 no of bidders have been participated,Nibedita Nayak,12-Mar-2025 03:30 PM,,BOQ Comparative Chart,CCE,Internal,,Nibedita Nayak,06-Mar-2025 07:10 PM,12-Mar-2025 11:30 AM,techsummary_528293.pdf (4743.72 KB),13-Oct-2025,"INR 50,154,869.78",365.0,Satyajit Dalai,13-Oct-2025 02:53 PM,2430.pdf (508.00 KB),The work has been awarded to Ananta Prasad Mallik,1,2823523,ANANTA PRASAD MALIK,18-Feb-2025 08:36 AM,Accepted-AOC,The work has been awarded to Ananta Prasad Mallik,13-Oct-2025 02:54 PM,CE RW I||RWCIRCLE-KENDRAPARA,2025_CERWI_109878_18,Tender Online RCK-25/24,Impvt. to Alailo to Mahakalapada Road in the Dist. of Kendrapara under MMSY-Impvt. to Existing RD Roads for the year 2024-25.,1.0,2823523.0,ANANTA PRASAD MALIK,INR,"50,154,869.78",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Labour license, Similar nature of work, Work in hand, Annual Turn Over, No relation certificate",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2823019,G.B.S CONSTRUCTIONS,17-Feb-2025 05:26 PM,Rejected-Finance,Rejected Bidder,13-Oct-2025 02:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery own obtained on hireBalance sheet, Bidder Contact address and other documents as per DTCN",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2823451,GOUTTAM MALLIK,17-Feb-2025 10:24 PM,Rejected-Finance,Rejected Bidder,13-Oct-2025 02:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2824500,MS SAI PRACHYA CONSTRUCTIONS,18-Feb-2025 04:46 PM,Rejected-Finance,Rejected Bidder,13-Oct-2025 02:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2823069,NRUSINGH CHARAN BEURA,17-Feb-2025 05:57 PM,Rejected-Finance,Rejected Bidder,13-Oct-2025 02:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2822201,SUBHALAXMI SWAIN,17-Feb-2025 02:19 PM,Rejected-Finance,Rejected Bidder,13-Oct-2025 02:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2824324,SURESH KUMAR MOHANTY,18-Feb-2025 03:02 PM,Rejected-Finance,Rejected Bidder,13-Oct-2025 02:46 PM,,,,,,,,,,AOC
