Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,"16,300",Yes,fixed,,Nil,Nil,21-Mar-2025 04:00 PM,03-Apr-2025 11:30 AM,21-Mar-2025 04:00 PM,02-Apr-2025 05:00 PM,21-Mar-2025 04:00 PM ,25-Mar-2025 04:00 PM ,21-Mar-2025 04:00 PM,02-Apr-2025 05:00 PM,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-70/2024-25 Dt. 19.03.2025,2025_ORULB_111809_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Executive Engineer (Central Tender Cell),"Central Tender Cell, ICOMC Tower,BMC","6,000",0.0,Nil,Nil,No,Construction of Community Centre at Carrom Association in Ward No. 67,Construction of Community Centre at Carrom Association in Ward No. 67,Please refer Tender documents. ,NA ,"16,21,836",Civil Works - Others,NA ,Tender,120.0,60.0,BMC AREA,751022.0,"UG floor,Office Chamber of EE Central Tender Cell, ","UG floor, Central Tender Cell, ICOMC Tower,BMC ",26-Mar-2025 12:30 PM ,"Central Tender cell,BMC",No ,No,AOC,City engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONI,EEDRAINAGEDIVISION,ZONALCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,30-Oct-2025 03:45 PM,finsummary_533864.pdf (1600.05 KB),City engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,ZONALCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,30-Oct-2025 01:20 PM,techsummary_533864.pdf (1600.04 KB),30-Oct-2025,"INR 1,777,698",60.0,Lipsa Parida,30-Oct-2025 03:50 PM,Workorder_08.pdf (794.00 KB),1,2874611,AJAY KUMAR SENAPATI,02-Apr-2025 04:39 PM,Rejected-Finance,Rejected,30-Oct-2025 03:45 PM,1.0,2874631.0,SACHIDA NANDA SETHY,INR,"1,777,698",Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_111809_18,BMC-EE-Tender Cell-70/2024-25 Dt. 19.03.2025,Construction of Community Centre at Carrom Association in Ward No. 67,Finance,3 bids opened successfully,Lipsa Parida,03-Apr-2025 01:03 PM,finance_533864.pdf,BOQ Comparative Chart,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2874631,SACHIDA NANDA SETHY,02-Apr-2025 04:03 PM,Accepted-AOC,L1 bidder,30-Oct-2025 03:50 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2874835,SATYARANJAN MAHARI,02-Apr-2025 04:24 PM,Rejected-Finance,Rejected,30-Oct-2025 03:45 PM,,,,,,,,,,,,,,,,AOC
