Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",23-Aug-2025 10:00 AM,19-Sep-2025 11:30 AM,23-Aug-2025 10:00 AM,18-Sep-2025 05:00 PM,NA ,NA ,23-Aug-2025 10:00 AM,18-Sep-2025 05:00 PM,13-Oct-2025 03:30 PM,"11,800",0.0,Nil,Nil,No,PURCHASE OF BIS STANDARD POLYTHENE FILM,PURCHASE OF BIS STANDARD POLYTHENE FILM,Please refer Tender Document ,NA ,"13,00,00,000",Miscellaneous Goods,NA ,Tender,365.0,365.0,Bhubaneswar,751007.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,Managing Director,"D2, Sahid Nagar, BBSR","5,00,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Odisha State Co. Milk Producers Federation Ltd.,MM/113/AT/POLY ROLL/25-26/27,2025_OMFED_117215_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,AOC,29-Oct-2025,"INR 8,264,500",365.0,Sudhir Ranjan Mallik,29-Oct-2025 01:28 PM,POLY2.pdf (1880.00 KB),1,3069856,AERO PLAST LTD.,18-Sep-2025 10:51 AM,Rejected-Technical,Quality Not accepted,13-Oct-2025 03:05 PM,DY. Manager MM,Internal,"GM FIN, Mgr DO,Dy MGR CSS, IC MKTG, IC HR",Sudhir Ranjan Mallik,13-Oct-2025 03:05 PM,13-Oct-2025 03:30 PM,techsummary_550231.pdf (114.10 KB),Finance,FOR FINANCIAL EVALUATION,Jitendra Barada,13-Oct-2025 03:43 PM,,BOQ Comparative Chart,Odisha State Co. Milk Producers Federation Ltd.,2025_OMFED_117215_1,MM/113/AT/POLY ROLL/25-26/27,PURCHASE OF BIS STANDARD POLYTHENE FILM,Technical,FOR TECHNICAL EVALUATION,Sudhir Ranjan Mallik,13-Oct-2025 02:57 PM,,DY. Manager MM,Internal,"GM FIN, Mgr DO,Dy MGR CSS, IC MKTG, IC HR",Sudhir Ranjan Mallik,29-Oct-2025 01:08 PM,finsummary_550231.pdf (215.67 KB),1.0,3049301.0,RISHABH PACKAGING,INR,"3,305,800",AOC
,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,2,3065647,Ganges Jute Private Limited,18-Sep-2025 04:12 PM,Rejected-Technical,Not Fullfilling of Tender Eligibility Criteria,13-Oct-2025 03:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3051016.0,RAINBOW PACKAGING PRIVATE LIMITED,INR,"8,264,500",AOC
2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3084005,LORVEN FLEX AND SACK INDIA PRIVATE LIMITED,17-Sep-2025 02:08 AM,Rejected-Finance,L3 RATE,29-Oct-2025 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3050054,MEHTA FLEX LLP,16-Sep-2025 04:17 PM,Rejected-Finance,L4 RATE,29-Oct-2025 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3065596,Prompt Barrier Films Private Limited,17-Sep-2025 03:18 PM,Rejected-Finance,L3 RATE,29-Oct-2025 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3051016,RAINBOW PACKAGING PRIVATE LIMITED,18-Sep-2025 02:39 PM,Accepted-AOC,L1 RATE,29-Oct-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,3058839,RAJ PACKAGING INDUSTRIES LTD,17-Sep-2025 06:50 PM,Rejected-Technical,Not Fullfilling of Tender Eligibility Criteria,13-Oct-2025 03:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,3078744,RAMAN POLYMERS,16-Sep-2025 12:59 PM,Rejected-Finance,L5 RATE,29-Oct-2025 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,3049301,RISHABH PACKAGING,18-Sep-2025 02:54 PM,Accepted-AOC,L1 RATE,29-Oct-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
