Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"7,080",0.0,Nil,Nil,No,"Executive Engineer, L.I. Division, Berhampur","O/o the Executive Engineer, L.I. Division, Berhampur, At-1st Gate, Berhampur Po- Panigrahy Pentho, Ganjam Odisha, Pin-760006","14,440",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,01/2024-25 OLIC (BAM),2024_OLIC_108640_40,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Copy of Registration Certificate, PAN, GSTIN, Cost of Bid Online,EMD and JV Details as per DTCN",Baulaghai-III T/W,Installation and Energisation of L.I. Project.,Please refer Tender documents. ,NA ,"14,44,000",Civil Works - Lift Irrigation Schemes,Lift Irrigation Projects ,Tender,365.0,120.0,Baulaghai under Sanakhemundi Block,760006.0,NA ,NA ,NA ,"O/o Executive Engineer, L.I. Division, Berhampur",No ,No,26-Dec-2024 11:00 AM,06-Jan-2025 12:00 PM,26-Dec-2024 11:00 AM,04-Jan-2025 05:00 PM,26-Dec-2024 11:00 AM ,03-Jan-2025 05:00 PM ,26-Dec-2024 11:00 AM,04-Jan-2025 05:00 PM,AOC,1.0,2722360.0,NARENDRA KUMAR SAMAL,02-Jan-2025 01:50 PM,Accepted-AOC,Accept,14-Oct-2025 04:58 PM,14-Oct-2025,"INR 1,703,775",120.0,AJAY KUMAR MAHAKUD,14-Oct-2025 04:58 PM,Package40.pdf (1109.00 KB),Awarded,"Executive Engineer,L.I.Division,Berhampur",Internal,"Estimator,L.I.Division,Berhampur,Divisional Accountant,L.I.Division,Berhampur",AJAY KUMAR MAHAKUD,13-Oct-2025 01:22 PM,techsummary_521898.pdf (71.50 KB),Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,2024_OLIC_108640_40,01/2024-25 OLIC (BAM),Baulaghai-III T/W,"Executive Engineer,L.I.Division,Berhampur",Internal,"Estimator,L.I.Division,Berhampur,Divisional Accountant,L.I.Division,Berhampur",AJAY KUMAR MAHAKUD,14-Oct-2025 04:54 PM,finsummary_521898.pdf (71.50 KB),Finance,Two Bidder are Admitted,Sibarama Panda,07-Jan-2025 11:37 AM,,BOQ Comparative Chart,1.0,2722360.0,NARENDRA KUMAR SAMAL,INR,"1,443,877.26",AOC
,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,"Affidavit, Registration Documents of JV, Forms- A to G etc as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,2723013.0,Sibaji Pradhan,02-Jan-2025 04:47 PM,Rejected-AOC,Reject,14-Oct-2025 04:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
