Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
12-Jun-2023 11:00 AM,22-Jun-2023 11:00 AM,12-Jun-2023 11:00 AM,21-Jun-2023 05:30 PM,NA ,NA ,12-Jun-2023 11:00 AM,21-Jun-2023 05:30 PM,20-Jul-2023 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-CUTTACK,CCE.Ctc.(RandB)6/2023-24,2023_EICCL_89789_8,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD, GSTIN, PAN. RC, Affidavit and correctness certificate",CCE Cuttack RandB Circle,O/o CCE Cuttack RandB Circle,"7,87,400",Yes,fixed,,Nil,Nil,Widening and strengthening to Biridihat Sompur Kisannagar road (Sompur to Kisannagar) from 0/0 km. to 5/740 km. in the district of Jagatsinghur for the year 2023-24,Road work,As per DTCN ,NA ,"7,87,36,551",Civil Works - Roads,NA ,Tender,90.0,240.0,Jagatsinghpur,754122.0,NA ,NA ,NA ,O/o CCE Cuttack RandB Circle,No ,No,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,AOC,Pradeep Kumar Rath,Internal,Nimai Charan Das SE Braja Bhusan Kumar DAO Sridhar Prusty PA to CCE Chinmayee Mishra JE Estr,Pradeep Kumar Rath,19-Jul-2023 05:41 PM,20-Jul-2023 11:30 AM,techsummary_440929.pdf (1840.33 KB),1.0,2163809.0,M/S. DEBI PRASAD TRIPATHY,INR,"66,933,942",EIC-CIVIL||SERNB-CIRCLE-CUTTACK,2023_EICCL_89789_8,CCE.Ctc.(RandB)6/2023-24,Widening and strengthening to Biridihat Sompur Kisannagar road (Sompur to Kisannagar) from 0/0 km. to 5/740 km. in the district of Jagatsinghur for the year 2023-24,Technical,5 Nos bidder have participated,Pradeep Kumar Rath,08-Jul-2023 12:19 PM,,1,2163809,M/S. DEBI PRASAD TRIPATHY,21-Jun-2023 03:32 PM,Accepted-AOC,Due to transparent lottery,19-Oct-2025 03:50 PM,Finance,5 bidders have participated,Pradeep Kumar Rath,20-Jul-2023 12:14 PM,,BOQ Comparative Chart,19-Oct-2025,"INR 66,933,942",240.0,Trinatha Behera,19-Oct-2025 03:50 PM,Agtbiridi.pdf (292.00 KB),The date of commencement may be read as 12.10.2023 to complete the work within 8 calendar months,Trinath Behera,Internal,SE Jagatsinghpur DAO PA to CCE JE Estimator,Trinatha Behera,19-Oct-2025 03:46 PM,finsummary_440929.pdf (46.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2164845,MS GLOBAL CONSTRUCTION,21-Jun-2023 04:12 PM,Rejected-Finance,Due to transparent lottery,19-Oct-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2164050,Prasanta Kumar Behera,21-Jun-2023 09:51 AM,Rejected-Finance,Due to transparent lottery,19-Oct-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2164553,ROUT INFRASTRUCTURE PRIVATE LIMITED,21-Jun-2023 01:41 PM,Rejected-Finance,Due to transparent lottery,19-Oct-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2164822,Santosh Sasmal,21-Jun-2023 04:44 PM,Rejected-Finance,Due to transparent lottery,19-Oct-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,AOC
