Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
17-Jul-2025 11:00 AM,06-Aug-2025 11:30 AM,17-Jul-2025 11:00 AM,05-Aug-2025 05:00 PM,17-Jul-2025 11:00 AM ,05-Aug-2025 01:00 PM ,17-Jul-2025 11:00 AM,05-Aug-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GST,AFFIDAVIT",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||BADCHANA Block,02/BAD/2025-26/4045,2025_PRBCN_115562_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of Additional Classroom of Salapada Primary School, Salapada GP",Building work,As per Tender Document ,NA ,"13,76,172",Civil Works - Buildings,NA ,Tender,90.0,180.0,AT- SALAPADA SALAPADA GRAM PANCHAYAT,754082.0,NA ,NA ,NA ,Panchayat Samiti Badachana,No ,No,"6,000",Nil,Nil,No,1.0,ICICI BANK,"14,000",Yes,fixed,,Nil,Nil,"BDO, Badachana","Panchayat Samiti Badachana, Jajpur Pin code- 754296",AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||BADCHANA Block,2025_PRBCN_115562_2,02/BAD/2025-26/4045,"Construction of Additional Classroom of Salapada Primary School, Salapada GP",Block Development Officer,Internal,"Block Development Officer, Assistant Executive Engineer, Block Finance Officer, Computer Programmer, Section Officer and Assistant Engineer/Junior Engineer.",Subhashree Dalei,10-Oct-2025 07:28 PM,finsummary_546127.pdf (1027.06 KB),Finance,6 no.s are admitted,Rabindra Kumar Pradhan,06-Aug-2025 06:48 PM,,BOQ Comparative Chart,1.0,3018388.0,AMINA CHARAN NAYAK,INR,"1,169,884",18-Oct-2025,"INR 1,376,172",180.0,Rabindra Kumar Pradhan,19-Oct-2025 12:32 PM,WorkorderSalapadaPS.pdf (180.00 KB),Issue of work order,1,3018388,AMINA CHARAN NAYAK,30-Jul-2025 04:29 PM,Accepted-AOC,Selected through transparent lottery,19-Oct-2025 12:32 PM,Block Development Officer,Internal,"Block Development Officer, Assistant Executive Engineer, Block Finance Officer, Section Officer, Computer Programmer and Assistant Engineer or Junior Engineer of Badachana Block.",Subhashree Dalei,18-Sep-2025 01:56 PM,techsummary_546127.pdf (853.03 KB),AOC
,,,,,,,,,,.pdf,All other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3023020,KUNI MALIK,04-Aug-2025 01:04 PM,Rejected-Finance,Through transparent lottery,10-Oct-2025 07:28 PM,,,,,,,AOC
,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3017348,PRASANA KUMAR SWAIN,30-Jul-2025 12:35 AM,Rejected-Finance,Through transparent lottery,10-Oct-2025 07:28 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3012068,RAMACHANDRA BAL,25-Jul-2025 05:15 PM,Rejected-Finance,Through transparent lottery,10-Oct-2025 07:28 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3018741,SAROJINI MAHARANA,30-Jul-2025 08:59 PM,Rejected-Finance,Through transparent lottery,10-Oct-2025 07:28 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3012956,UMAKANTA MUDULI,26-Jul-2025 07:52 PM,Rejected-Finance,Through transparent lottery,10-Oct-2025 07:28 PM,,,,,,,AOC
