Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
Finance,ASISH KUMAR MOHANTY declared as H1.,Purandar Nanda,10-Oct-2025 12:27 PM,,BOQ Comparative Chart,1,3062778,Aarti Enterprises,03-Sep-2025 05:28 PM,Rejected-Technical,Technically Disqualified,09-Oct-2025 06:19 PM,Technical,Admitted for Technical Evaluation.,Purandar Nanda,06-Sep-2025 04:09 PM,,General Manager,Internal,General Manager Chief Finance Officer Company Secretary,Purandar Nanda,31-Oct-2025 04:59 PM,finsummary_546296.pdf (1071.67 KB),15-Nov-2025,"INR 15,700,550",730.0,Purandar Nanda,31-Oct-2025 05:14 PM,ParkingRajmahalLOA.pdf (52.00 KB),LoA issued in favour of M/s Ashis Kumar Mohanty,General Manager,Internal,General Manager Chief Finance Officer,Purandar Nanda,09-Oct-2025 06:19 PM,10-Oct-2025 12:00 PM,techsummary_546296.pdf (54.30 KB),1.0,3061860.0,ASISH KUMAR MOHANTY,INR,"15,700,550",Bhubaneswar Smart City Limited,2025_BSCL_115684_1,Bid Identification No.889/BSCL/2025,Selection of Agency for Parking Management Service at MLCP Rajmahal Bhubaneswar Odisha,AOC,1.0,Fee/PreQual/Technical,.pdf,"Tender cost,Bid Security,PAN,GSTIN,RC and Affidavits",1.0,3rd Corrigendum,Date,,"5,00,000",Yes,fixed,,Bhubaneswar Smart City Ltd,Bhubaneswar,1.0,DD - Demand Draft,"11,800",Bhubaneswar Smart City Ltd,Bhubaneswar,No,Bhubaneswar Smart City Limited,Bid Identification No.889/BSCL/2025,2025_BSCL_115684_1,Yes,Open Tender,Item Wise,Services,2.0,No,No,Offline,No,No,No,17-Jul-2025 11:30 AM,06-Sep-2025 03:30 PM,17-Jul-2025 11:30 AM,03-Sep-2025 05:30 PM,NA ,NA ,17-Jul-2025 11:30 AM,03-Sep-2025 05:30 PM,10-Oct-2025 12:00 PM,Selection of Agency for Parking Management Service at MLCP Rajmahal Bhubaneswar Odisha,Selection of Agency for Parking Management Service at MLCP Rajmahal Bhubaneswar Odisha,Please refer Tender documents. ,NA ,"1,00,00,000",Miscellaneous Services,NA ,Tender,120.0,NA ,Bhubaneswar,751022.0,"O.O, Bhubaneswar Smart City Limited,Bhubaneswar ","Bhubaneswar Smart City Limited,5th Floor,ICOMC Tower Bhoi Nagar,Unit-IX,Bhubaneswar ",23-Jul-2025 03:30 PM ,"O.O, Bhubaneswar Smart City Limited,Bhubaneswar",No ,No,General Manager,"Bhubaneswar Smart City Limited,5th Floor,ICOMC Tower Bhoi Nagar,Unit-IX,Bhubaneswar",AOC
,,,,,,2,3061860,ASISH KUMAR MOHANTY,03-Sep-2025 05:29 PM,Accepted-AOC,Declared H1 and LoA has been issued,31-Oct-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,2.0,4th Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3061580,L&K Services Private Limited,03-Sep-2025 01:28 PM,Rejected-AOC,H2,31-Oct-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3.0,2nd Corrigendum Part 2,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3062581,M/s. Citylogic,03-Sep-2025 05:04 PM,Rejected-Finance,Quoted Third Highest Price,31-Oct-2025 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3062583,M/s PARKMONT IT AND INFRA PRIVATE LIMITED,03-Sep-2025 03:29 PM,Rejected-Technical,Technically Disqualified,09-Oct-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3062675,PARITOSH SERVICES AGENCY,03-Sep-2025 04:32 PM,Rejected-Finance,Quoted Fourth Highest Price,31-Oct-2025 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
