Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Municipal Bodies||Basudevpur Municipality,2025_ORULB_114987_54,BSP_2025-26_07,const of paver road from duryadhan sethi house towards mahendra sethi house in ward 12,1,2994002,SASHIKANTA SETHI(S.C),INR,"248,229",1,2994820,Ajay Kumar Sethi,10-Jul-2025 11:30 AM,Accepted-AOC,OK,31-Oct-2025 02:45 PM,31-Oct-2025,"INR 248,229",45.0,SUDHANSU MOHAN,31-Oct-2025 02:45 PM,54.pdf (218.00 KB),OK,Finance,ok,SUDHANSU MOHAN,18-Jul-2025 12:21 PM,finance_544827.pdf,BOQ Comparative Chart,Nibedita Behera,Internal,"EO,ME,JE,ACCT.",SUDHANSU MOHAN,31-Oct-2025 02:36 PM,finsummary_544827.pdf (217.54 KB),Nibedita Behera,Internal,"EO,ME,JE,ACCT",SUDHANSU MOHAN,25-Oct-2025 02:55 PM,techsummary_544827.pdf (8869.81 KB),AOC,Municipal Bodies||Basudevpur Municipality,BSP_2025-26_07,2025_ORULB_114987_54,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,05-Jul-2025 10:00 AM,14-Jul-2025 11:00 AM,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,NA ,NA ,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,1.0,EMD exemption allowed,Fee,,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"2,475",Yes,fixed,,Nil,Nil,EO,Basudevpur Municipality,const of paver road from duryadhan sethi house towards mahendra sethi house in ward 12,const of paver road from duryadhan sethi house towards mahendra sethi house in ward 12,Please refer Tender documents. ,NA ,"2,47,458",Civil Works - Roads,NA ,Tender,90.0,45.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,AOC
,,,,2,2994820,Ajay Kumar Sethi,INR,"248,229",2,2995255,KAUSHALYA SAMAL(S.C),10-Jul-2025 05:09 PM,Accepted-AOC,OK,31-Oct-2025 02:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,3,2995255,KAUSHALYA SAMAL(S.C),INR,"248,229",3,2995303,Maheswar Sethi,10-Jul-2025 04:44 PM,Accepted-AOC,OK,31-Oct-2025 02:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,4,2995303,Maheswar Sethi,INR,"248,229",4,2994002,SASHIKANTA SETHI(S.C),09-Jul-2025 01:21 PM,Accepted-AOC,OK,31-Oct-2025 02:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
