Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN","COMMISSIONER,SMC","New Office Building, SMC Durgapali,Sambalpur",05-Nov-2024 02:00 PM,16-Nov-2024 11:00 AM,05-Nov-2024 02:00 PM,15-Nov-2024 05:00 PM,NA ,NA ,05-Nov-2024 02:00 PM,15-Nov-2024 05:00 PM,1.0,ICICI BANK,"25,405",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Sambalpur Municipal Corporation,17/SMC_SBP/2024-25,2024_ORULB_106282_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of CC Road ( Paver) from Alekh Mallick house towards Satyananda Badhei house at Sailasree Vihar Ward No-3,Construction of CC Road ( Paver) from Alekh Mallick house towards Satyananda Badhei house at Sailasree Vihar Ward No-3,Please refer Tender documents. ,NA ,"25,40,498",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIAPAL CORPORATION,768006.0,NA ,NA ,NA ,"SAMBALPUR MUNICIAPAL CORPORATION OFFICE, DURGAPALI",No ,No,AOC,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Dhananjaya Panda,10-Oct-2025 01:25 PM,finsummary_514257.pdf (819.81 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Dhananjaya Panda,10-Oct-2025 01:22 PM,techsummary_514257.pdf (819.81 KB),16-Oct-2025,"INR 2,540,498",90.0,PADMINI MEHER,16-Oct-2025 11:04 AM,17SMC20.pdf (605.00 KB),successful,1.0,2646568.0,MEGHANATH SINGH,INR,"2,540,498",Municipal Bodies||Sambalpur Municipal Corporation,2024_ORULB_106282_20,17/SMC_SBP/2024-25,Construction of CC Road ( Paver) from Alekh Mallick house towards Satyananda Badhei house at Sailasree Vihar Ward No-3,1,2646660,DEEPAK VEDI,15-Nov-2024 11:16 AM,Rejected-Technical,UNSUCCESSFUL,10-Oct-2025 01:22 PM,Finance,tender opened,Vedbhushan .,21-Nov-2024 03:12 PM,finance_514257.pdf,BOQ Comparative Chart,AOC
,,.xls,Bill of Quantity,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2646198,HEMANTA KUMAR AMAT,14-Nov-2024 08:10 PM,Rejected-Technical,UNSUCCESSFUL,10-Oct-2025 01:22 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2646568,MEGHANATH SINGH,15-Nov-2024 09:36 AM,Accepted-AOC,successful,16-Oct-2025 11:04 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2644968,sanjib kumar gouda,13-Nov-2024 09:07 PM,Rejected-Technical,UNSUCCESSFUL,10-Oct-2025 01:22 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2641759,S T INFRA,12-Nov-2024 01:49 PM,Rejected-Technical,UNSUCCESSFUL,10-Oct-2025 01:22 PM,,,,,,,AOC
