Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,16-Oct-2025 10:34 AM,techsummary_527545.pdf (2649.32 KB),1.0,2805322.0,DEEPAK BARLA(S.T),09-Feb-2025 04:31 PM,Accepted-AOC,successful,16-Oct-2025 10:39 AM,16-Oct-2025,"INR 574,051.35",60.0,PADMINI MEHER,16-Oct-2025 10:38 AM,25SMC4.pdf (2649.00 KB),successful,1.0,2805322.0,DEEPAK BARLA(S.T),INR,"574,051.35",Finance,This is a case of single tender for the second time which will submitted before Tender committee for necessary approval from higher authority as per OPWD Rule.,Dhananjaya Panda,20-Feb-2025 12:08 PM,finance_527545.pdf,BOQ Comparative Chart,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,16-Oct-2025 10:36 AM,finsummary_527545.pdf (2649.32 KB),Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_109863_4,25/SMC_SBP/2024-25,Construction of Paver Road from Sana Shiva Mandir to Drupada house Rani Bandh Bareipali Ward No-18,AOC,Municipal Bodies||Sambalpur Municipal Corporation,25/SMC_SBP/2024-25,2025_ORULB_109863_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"5,741",Yes,percentage,1.0%,Nil,Nil,"COMMISSIONER, SMC","New Office Building, SMC Durgapali,Sambalpur",Construction of Paver Road from Sana Shiva Mandir to Drupada house Rani Bandh Bareipali Ward No-18,Construction of Paver Road from Sana Shiva Mandir to Drupada house Rani Bandh Bareipali Ward No-18,Please refer Tender documents. ,NA ,"5,74,051",Civil Works - Others,NA ,Tender,120.0,60.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,1,ICICI BANK,31-Jan-2025 11:00 AM,10-Feb-2025 11:00 AM,31-Jan-2025 11:00 AM,09-Feb-2025 05:00 PM,NA ,NA ,31-Jan-2025 11:00 AM,09-Feb-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC
