Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,License PAN Card GSTIN Affidavit Requirement Machinary and as per DTCN,Superintending Engineer,"RURAL WORKS DIVISION-I, NAWARANGPUR","6,000",0.0,Nil,Nil,No,"42,218",Yes,percentage,1.0%,Nil,Nil,Construction of daycare subcentre Building at Duragam under Kosagumuda Block in the district of Nabarangpur,Construction of daycare subcentre Building at Duragam under Kosagumuda Block in the district of Nabarangpur,Please refer tender documents ,NA ,"42,21,813",Civil Works - Buildings,NA ,Tender,90.0,180.0,Kosagumuda,764061.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, NAWARANGPUR",No ,No,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,EERWNGP Online 01 2025 26,2025_CERWI_115429_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,11-Jul-2025 10:00 AM,22-Jul-2025 11:00 AM,11-Jul-2025 10:00 AM,21-Jul-2025 03:00 PM,11-Jul-2025 10:00 AM ,21-Jul-2025 03:00 PM ,11-Jul-2025 10:00 AM,21-Jul-2025 03:00 PM,1.0,2nd Corrigendum,Other,,1.0,ICICI BANK,AOC,1,3005319,M/S Padam Mali,20-Jul-2025 05:53 PM,Rejected-AOC,Disqualified in Transparent lottery,23-Oct-2025 11:59 AM,14-Oct-2025,"INR 3,588,963",180.0,Jay Prakash Soren,23-Oct-2025 11:58 AM,WO02.pdf (265.00 KB),Awarded of Contract,Executive Engineer,Internal,"Estimator, DAO-I, EE",Shiba Sankar Mohanta,01-Sep-2025 11:48 AM,techsummary_545788.pdf (281.34 KB),Executive Engineer,Internal,"Estimator, DAO-I, EE",Shiba Sankar Mohanta,01-Sep-2025 12:33 PM,finsummary_545788.pdf (281.34 KB),CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,2025_CERWI_115429_1,EERWNGP Online 01 2025 26,Construction of daycare subcentre Building at Duragam under Kosagumuda Block in the district of Nabarangpur,1.0,3006659.0,NILAKANTHA PANIGRAHI,INR,"3,588,963",Finance,Bid Opening,Shiba Sankar Mohanta,01-Sep-2025 11:43 AM,finance_545788.pdf,BOQ Comparative Chart,AOC
,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,3006659,NILAKANTHA PANIGRAHI,21-Jul-2025 12:56 PM,Accepted-AOC,Awarded of Contract,23-Oct-2025 11:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3005610,SANSAI PANKA,20-Jul-2025 08:58 PM,Rejected-AOC,Disqualified in Transparent lottery,23-Oct-2025 11:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3007012,SOFIA BEGUM,21-Jul-2025 02:23 PM,Rejected-AOC,Disqualified in Transparent lottery,23-Oct-2025 11:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2998980,SURENDRANATH SAHOO,18-Jul-2025 11:20 PM,Rejected-AOC,Disqualified in Transparent lottery,23-Oct-2025 11:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3006577,TAPAN PANIGRAHI,21-Jul-2025 12:34 PM,Rejected-AOC,Disqualified in Transparent lottery,23-Oct-2025 11:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
