S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
1.0,2918088.0,Narmada Furniture,INR,"70,934",Finance,Bid opened,Ansuman Mohapatra,13-Oct-2025 12:55 PM,finance_538869.pdf,BOQ Comparative Chart,Er Rohan Gourav Ray,Internal,"Er Rohan Gourav Ray SE, Sri J.J.S.G Richards Sr DAO, Sri R. Kishan AEE Estimator",Ansuman Mohapatra,13-Oct-2025 01:02 PM,finsummary_538869.pdf (268.38 KB),EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,2025_EICCL_113222_2,Bid Id No. QCN- 02/2025-26,Supply and Installation of furniture for Staff Quarter in Sports Hostel at Baripada,Er Rohan Gourav Ray,Internal,"Er Rohan Gourav Ray SE, Sri J.J.S.G Richards Sr DAO, Sri R. Kishan AEE Estimator",Ansuman Mohapatra,13-Oct-2025 12:59 PM,techsummary_538869.pdf (195.13 KB),1,2918159,4S INTERIORS,14-May-2025 08:19 PM,Rejected-AOC,2nd lowest tenderer,13-Oct-2025 01:08 PM,13-Oct-2025,"INR 70,934",30.0,Ansuman Mohapatra,13-Oct-2025 01:08 PM,Workorder_0001.pdf (321.00 KB),Quotation Approved,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAn, GSTIN and other documents as per approved Quotation",Supply and Installation of furniture for Staff Quarter in Sports Hostel at Baripada,Supply and Installation of furniture for Staff Quarter in Sports Hostel at Baripada,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Empanelment,45.0,30.0,Baripada,757001.0,NA ,NA ,NA ,O/o the SE Mayurbhanj (R and B) Division Baripada,No ,No,0.0,0.0,Nil,Nil,No,0.0,No,fixed,,Nil,Nil,08-May-2025 01:30 PM,19-May-2025 11:00 AM,08-May-2025 01:30 PM,17-May-2025 05:00 PM,08-May-2025 01:30 PM ,17-May-2025 05:00 PM ,08-May-2025 01:30 PM,17-May-2025 05:00 PM,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,Bid Id No. QCN- 02/2025-26,2025_EICCL_113222_2,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Not Applicable,No,No,No,SE Mayurbhanj (R and B) Division Baripada,O/o the SE Mayurbhanj (R and B) Division Baripada,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2920896,IT POINT,16-May-2025 02:22 PM,Rejected-AOC,3rd lowest tenderer,13-Oct-2025 01:08 PM,,,,,,,,AOC,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2918088,Narmada Furniture,14-May-2025 07:29 PM,Accepted-AOC,1st lowest tenderer,13-Oct-2025 01:08 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
