Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,Open Bid,SRIKANTA ROUT,03-Jun-2025 11:43 AM,finance_539620.pdf,BOQ Comparative Chart,1.0,2943765.0,SHREE LAXMI NARAYAN ENTERPRISES,INR,"761,026",Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Bargarh,2025_OLIC_113447_49,EE/OLIC/BGH-01/2025-26,Execution of Reinforcement work of Kantal-I R.L. Project under Attabira Block in Bargarh District,S N Tripathy,Internal,"S Rout, R C Beshra",Surya Narayan Tripathy,15-Sep-2025 05:02 PM,finsummary_539620.pdf (470.63 KB),S N Tripathy,Internal,"S Rout, R C Beshra",Surya Narayan Tripathy,09-Sep-2025 07:01 PM,techsummary_539620.pdf (470.62 KB),1,2938725,KHARABELA KHAMARI,28-May-2025 07:47 PM,Rejected-Technical,Unsuccessful bidder,09-Sep-2025 07:01 PM,13-Oct-2025,"INR 761,026",60.0,Surya Narayan Tripathy,13-Oct-2025 02:10 PM,1032ShreeLaxmiNarayanEnterprises.pdf (235.00 KB),Awarded Bidder,AOC,1.0,ICICI BANK,1.0,Date Extended for participate and other clause Modified,Date,,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate, Affidavit, and other as per DTCN","8,952",Yes,percentage,1.0%,Nil,Nil,Execution of Reinforcement work of Kantal-I R.L. Project under Attabira Block in Bargarh District,Irrigation work,Please refer Tender documents. ,NA ,"8,95,219",Civil Works - Lift Irrigation Schemes,NA ,Tender,60.0,60.0,Bargarh,768028.0,NA ,NA ,NA ,"O/o the Executive Engineer, L.I. Division, Bargarh",No ,No,"Executive Engineer, L.I. Division, Bargarh","O/o the Executive Engineer, L.I. Division, Bargarh","4,720",0.0,Nil,Nil,No,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Bargarh,EE/OLIC/BGH-01/2025-26,2025_OLIC_113447_49,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,17-May-2025 10:00 AM,31-May-2025 11:00 AM,17-May-2025 10:00 AM,30-May-2025 05:00 PM,17-May-2025 10:00 AM ,29-May-2025 05:00 PM ,17-May-2025 10:00 AM,30-May-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2933697,M/S PRATIBHA CONSTRUCTION,29-May-2025 08:53 AM,Rejected-Technical,Unsuccessful bidder,09-Sep-2025 07:01 PM,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2936872,M/S SAI BALAJI CONSTRUCTION,29-May-2025 07:12 AM,Rejected-Technical,Unsuccessful bidder,09-Sep-2025 07:01 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2942612,NANDA KISHOR AGRAWAL,30-May-2025 02:43 PM,Rejected-Technical,Unsuccessful bidder,09-Sep-2025 07:01 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2943670,RAJU AGRAWL,30-May-2025 04:13 PM,Rejected-Technical,Unsuccessful bidder,09-Sep-2025 07:01 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2943726,SALONI AGRAWAL,30-May-2025 04:24 PM,Rejected-Technical,Unsuccessful bidder,09-Sep-2025 07:01 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2941213,SANATAN PRADHAN,29-May-2025 06:31 PM,Rejected-Technical,Unsuccessful bidder,09-Sep-2025 07:01 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2943765,SHREE LAXMI NARAYAN ENTERPRISES,30-May-2025 04:34 PM,Accepted-AOC,Awarded Bidder,13-Oct-2025 02:10 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
