Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
BLOCK DEVELOPMENT OFFFICER TIGIRIA,AT/PO-PANCHAGAON PS-TIGIRIA,"6,000",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||TIGIRIA Block,TB-1/2025-26,2025_PRBTG_113810_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Const. of GPLF Office Building with Market Complex at Puruna Tigiria G.P under Tigiria Block,Const. of GPLF Office Building with Market Complex at Puruna Tigiria G.P under Tigiria Block,Please refer Tender documents. ,NA ,"22,59,138",Civil Works - Buildings,NA ,Tender,90.0,180.0,PURUNA TIGIRIA,754030.0,NA ,NA ,NA ,O/o the Panchayat Samitit Tigiria,No ,No,"22,591",Yes,percentage,1.0%,Nil,Nil,24-May-2025 10:00 AM,10-Jun-2025 11:30 AM,24-May-2025 10:00 AM,09-Jun-2025 05:00 PM,NA ,NA ,24-May-2025 10:00 AM,09-Jun-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,1.0,ICICI BANK,AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||TIGIRIA Block,2025_PRBTG_113810_2,TB-1/2025-26,Const. of GPLF Office Building with Market Complex at Puruna Tigiria G.P under Tigiria Block,Block Development Officer Tigiria,Internal,"BDO,AEE,AE,AO,JE",MONOSWINI DAS,24-Oct-2025 03:37 PM,finsummary_540979.pdf (898.67 KB),Finance,Accept,Mihir Kumar Sethy,16-Jun-2025 11:22 AM,,BOQ Comparative Chart,1.0,2954426.0,BISWAJIT SWAIN,INR,"1,920,494",1,2941160,BINODANANDA MOHAPATRA,29-May-2025 06:00 PM,Rejected-Finance,Through Transparent Lottery,24-Oct-2025 03:37 PM,24-Oct-2025,"INR 1,920,494",180.0,MONOSWINI DAS,24-Oct-2025 03:41 PM,AOC.pdf (971.00 KB),Issue Of Work Order,"Monoswini Das, BDO",Internal,"BDO-Publisher,AEE-Cretor,AE-Opener,BFO-Member,JE,Evaluator",MONOSWINI DAS,19-Jun-2025 02:15 PM,techsummary_540979.pdf (313.58 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2,2954426,BISWAJIT SWAIN,06-Jun-2025 02:30 PM,Accepted-AOC,Selected L1 Through Transparent Lottery System,24-Oct-2025 03:41 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2957350,FALGUNI MOHANTY,09-Jun-2025 12:06 PM,Rejected-Finance,Through Transparent Lottery,24-Oct-2025 03:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2945017,MANOJ KUMAR JENA,31-May-2025 07:31 PM,Rejected-Finance,Through Transparent Lottery,24-Oct-2025 03:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2958142,M/S SIDHESWAR ENTERPRISES PROP.MANOJ KUMAR MOHAPATRA,09-Jun-2025 04:48 PM,Rejected-Finance,Through Transparent Lottery,24-Oct-2025 03:37 PM,,,,,,,,,,,,,,AOC
