Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Municipal Bodies||Digapahandi NAC,DIGNAC-02/2025-26,2025_ORULB_112815_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EXECUTIVE OFFICER NAC DIGAPAHANDI,nac office digapahandi,1,Fee/PreQual/Technical,.pdf,DTCN,"12,700",Yes,fixed,,Nil,Nil,"7,080",0.0,Nil,Nil,No,26-Apr-2025 12:00 PM,17-May-2025 11:00 AM,26-Apr-2025 12:00 PM,16-May-2025 01:00 PM,NA ,NA ,26-Apr-2025 12:00 PM,16-May-2025 01:00 PM,29-May-2025 01:00 PM,"Construction of Smasan Platform , Rest Shed with approach Road at Rajapur Smasan Platform in ward no-1 of Digapahandi NAC","Construction of Smasan Platform , Rest Shed with approach Road at Rajapur Smasan Platform in ward no-1 of Digapahandi NAC",Please refer Tender documents. ,NA ,"12,67,797",Civil Works - Others,NA ,Tender,90.0,90.0,NAC DIGAPAHANDI,761012.0,NA ,NA ,NA ,nac office digapahandi,No ,No,1,ICICI BANK,AOC,1,2919263,GOURI SHANKAR PANDA,15-May-2025 05:08 PM,Rejected-Finance,L2 REJECTED,25-Jun-2025 04:08 PM,13-Oct-2025,"INR 1,267,162.7",90.0,Mamata Kumari Panda,13-Oct-2025 12:36 PM,IMG_0008.pdf (559.00 KB),Finance,two bidders are paticipted and qualified for financial evaluation,Rasmi Rani Nahak,25-Jun-2025 01:43 PM,,BOQ Comparative Chart,Chairperson,Internal,"EO,JE,AE,ME",Mamata Kumari Panda,29-May-2025 12:20 PM,29-May-2025 01:00 PM,techsummary_537677.pdf (621.75 KB),CHAIRPERSON,Internal,EO JE ME AE ACCOUNTANT,Rasmi Rani Nahak,25-Jun-2025 04:08 PM,finsummary_537677.pdf (707.21 KB),Municipal Bodies||Digapahandi NAC,2025_ORULB_112815_8,DIGNAC-02/2025-26,"Construction of Smasan Platform , Rest Shed with approach Road at Rajapur Smasan Platform in ward no-1 of Digapahandi NAC",Technical,TWO BIDDERS ARE PATICIPATED AND QUALIFIED FOR FINANCIAL BID,Mamata Kumari Panda,28-May-2025 09:14 AM,,1.0,2918940.0,KANHU CHARAN PATNAIK,INR,"1,267,162.7",AOC
,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,2,2918940,KANHU CHARAN PATNAIK,15-May-2025 01:54 PM,Accepted-AOC,awarded,13-Oct-2025 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
