Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
14-Oct-2025,"INR 1,260,655",180.0,Sonamika Ray,14-Oct-2025 05:19 PM,WorkorderRajabazar.pdf (361.00 KB),1.0,3041064.0,PARSURAM BIDHAR PROP-RAMESWARDEV SUPPLIER,INR,"1,260,655",OPEPA Bhubaneswar||Samagra Shiksha Khordha,2025_OPEPA_116258_26,01/CW/SS/2025-26,"Construction of One no. Additional Class Room At Govt. Upper Primary School, Rajabazar, Jatni",1,3041287,AMEEYA BHUJABAL,19-Aug-2025 01:48 PM,Rejected-Technical,Rejected,14-Oct-2025 05:16 PM,Finance,Admitted,DEBADATTA MOHANTY,20-Aug-2025 04:13 PM,,BOQ Comparative Chart,DPC SS Khordha,Internal,,Sonamika Ray,14-Oct-2025 05:18 PM,finsummary_547934.pdf (424.97 KB),DPC SS Khordha,Internal,,Sonamika Ray,14-Oct-2025 05:16 PM,techsummary_547934.pdf (424.96 KB),AOC,04-Aug-2025 03:00 PM,20-Aug-2025 11:00 AM,04-Aug-2025 03:00 PM,19-Aug-2025 05:00 PM,04-Aug-2025 03:00 PM ,16-Aug-2025 05:00 PM ,04-Aug-2025 03:00 PM,19-Aug-2025 05:00 PM,DPC SS Khordha,DPO Khordha,"14,830",Yes,percentage,1.0%,Nil,Nil,"Construction of One no. Additional Class Room At Govt. Upper Primary School, Rajabazar, Jatni","Construction of One no. Additional Class Room At Govt. Upper Primary School, Rajabazar, Jatni",Please refer Tender documents. ,NA ,"14,82,950",Civil Works - Buildings,NA ,Tender,90.0,180.0,Khordha,752055.0,NA ,NA ,NA ,DPO Khordha,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Documents as per DTCN,OPEPA Bhubaneswar||Samagra Shiksha Khordha,01/CW/SS/2025-26,2025_OPEPA_116258_26,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",Nil,Nil,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,2,3040454,BHAGIRATHI JENA,19-Aug-2025 02:19 PM,Rejected-Technical,Rejected,14-Oct-2025 05:16 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,3,3041562,Bijay Kumar Behera,19-Aug-2025 04:28 PM,Rejected-Technical,Rejected,14-Oct-2025 05:16 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3041064,PARSURAM BIDHAR PROP-RAMESWARDEV SUPPLIER,19-Aug-2025 12:00 PM,Accepted-AOC,L1,14-Oct-2025 05:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3041600,SANTOSH KUMAR SAMANTRAY,19-Aug-2025 04:47 PM,Rejected-Technical,Rejected,14-Oct-2025 05:16 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3041389,SATRUGHNA MAJHI,19-Aug-2025 02:50 PM,Rejected-Technical,Rejected,14-Oct-2025 05:16 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3026865,SATYAJIT SAMANTARAY,07-Aug-2025 12:45 PM,Rejected-Technical,Rejected,14-Oct-2025 05:16 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
