Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Constn. of 8 nos. F type Staff Qtrs. at Banapur Fire Station in Khurda District.,Building Work,Please refer Tender documents. ,NA ,"2,63,84,134",Civil Works - Buildings,NA ,Tender,90.0,300.0,Khurda,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"2,63,800",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,09/OPHWC/2025-26,2025_OSPHW_116602_15,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,07-Aug-2025 06:55 PM,25-Aug-2025 10:30 AM,07-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,NA ,NA ,07-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,24-Sep-2025 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,AOC,Finance,financial bid opened,MONALISHA PADHY,24-Sep-2025 10:51 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,23-Sep-2025 07:16 PM,24-Sep-2025 10:30 AM,techsummary_548741.pdf (331.76 KB),Technical,3 Nos. of bidders have been participated,LAXMIPRIYA NAYAK,02-Sep-2025 03:09 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,27-Oct-2025 12:13 PM,finsummary_548741.pdf (840.51 KB),27-Oct-2025,"INR 22,429,152.3",300.0,Bikram Keshari Malla,27-Oct-2025 12:15 PM,WORKJHYU.pdf (1038.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 24.10.2025,1.0,3039048.0,RAJESH KUMAR GIRI,INR,"22,429,152.3",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_116602_15,09/OPHWC/2025-26,Constn. of 8 nos. F type Staff Qtrs. at Banapur Fire Station in Khurda District.,1,3044700,Bijaya Kumar Jena,22-Aug-2025 03:58 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,23-Sep-2025 07:16 PM,AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3039048,RAJESH KUMAR GIRI,18-Aug-2025 07:23 PM,Accepted-AOC,QUALIFIED BIDDER,27-Oct-2025 12:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3043613,SNBS PROJECTS PRIVATE LIMITED,22-Aug-2025 03:42 PM,Rejected-Finance,DUE TO L2 BIDDER,27-Oct-2025 12:13 PM,AOC
