Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Providing Laying Testing of DI SS K9 Pipe in water supply distribution system of Rairangpur MSME Park Dist Mayurbhanj,Providing Laying Testing of DI SS K9 Pipe in water supply distribution system of Rairangpur MSME Park Dist Mayurbhanj,Please refer Tender documents. ,NA ,"83,25,193",Civil Works - Water Works,NA ,Tender,90.0,120.0,Rairangpur,757043.0,NA ,NA ,NA ,IDCO TOWER,No ,No,1,Fee/PreQual/Technical,.pdf,As per DTCN,IDCO||IDCO||IDCO,WSEC-II/D-1/2025-26,2025_IDCO_115894_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,24-Jul-2025 05:00 PM,12-Aug-2025 05:00 PM,24-Jul-2025 05:00 PM,11-Aug-2025 05:00 PM,24-Jul-2025 05:00 PM ,04-Aug-2025 11:30 AM ,24-Jul-2025 05:00 PM,11-Aug-2025 05:00 PM,25-Aug-2025 05:00 PM,1.0,First Corrigendum,Technical Bid,,1,ICICI BANK,DH WSEC II,IDCO TOWER JANPATH BHUBANESWAR,"83,252",Yes,percentage,1.0%,Nil,Nil,AOC,IDCO||IDCO||IDCO,2025_IDCO_115894_1,WSEC-II/D-1/2025-26,Providing Laying Testing of DI SS K9 Pipe in water supply distribution system of Rairangpur MSME Park Dist Mayurbhanj,1.0,3025602.0,JAGANNATH ROUT,INR,"7,077,246.67",Divisional Head WSEC-II,Internal,,Taraprasad Mallik,20-Aug-2025 01:42 PM,25-Aug-2025 05:00 PM,techsummary_546925.pdf (908.01 KB),17-Oct-2025,"INR 7,077,246.67",120.0,Taraprasad Mallik,18-Oct-2025 05:05 PM,AOC.pdf (945.00 KB),Agreement Executed,Divisional Head WSEC-II,Internal,"Accounts Personel WSEC-II, AEE(PH) WSEC-II, DH WSEC-II",Taraprasad Mallik,12-Sep-2025 06:27 PM,finsummary_546925.pdf (364.23 KB),Finance,Financial Bid opened successfully.,SMARAN SHANKAR MISHRA,25-Aug-2025 05:33 PM,,BOQ Comparative Chart,Technical,BID OPENED SUCCESSFULLY,SMARAN SHANKAR MISHRA,12-Aug-2025 05:41 PM,,1,3025602,JAGANNATH ROUT,06-Aug-2025 12:51 PM,Accepted-AOC,L1,18-Oct-2025 05:05 PM,AOC
,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3030829,MECHVIL INFRA SOLUTION PVT LTD,11-Aug-2025 04:53 PM,Rejected-AOC,L2,18-Oct-2025 05:05 PM,AOC
