Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
PA ITDA RAyagada,PA ITDA RAyagada,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of tender paper, EMD, PAN,GSTIN, Affidavit, Regd. Certificate, and other documents as per DTCN.",ST and SC Development Deptt||ITDA Rayagada,ITDARGDA 02/2025-26,2025_STSCD_114473_20,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of 4 No of Additional classroom and toilet in the school at Talajhari of Kashipur Block,Building works,Please refer Tender documents. ,NA ,"9,90,019",Civil Works - Buildings,NA ,Tender,90.0,60.0,Rayagada,765001.0,NA ,NA ,NA ,PA ITDA RAyagada,No ,No,16-Jun-2025 10:00 AM,27-Jun-2025 11:00 AM,16-Jun-2025 10:00 AM,26-Jun-2025 05:00 PM,16-Jun-2025 10:00 AM ,26-Jun-2025 05:00 PM ,16-Jun-2025 10:00 AM,26-Jun-2025 05:00 PM,"9,900",Yes,fixed,,Nil,Nil,AOC,PAITDA,Internal,JE AE AEE and PA ITDA Rayagada,CHANDRAKANTA MAJHI,08-Oct-2025 03:52 PM,finsummary_543165.pdf (482.44 KB),PAITDA,Internal,JE AE AEE and PA ITDA Rayagada,CHANDRAKANTA MAJHI,08-Oct-2025 03:48 PM,techsummary_543165.pdf (482.44 KB),1,2979874,ANAM CONSTRUCTION,25-Jun-2025 12:47 PM,Accepted-AOC,1st Lowest selected through transparent lottery system,08-Oct-2025 03:59 PM,ST and SC Development Deptt||ITDA Rayagada,2025_STSCD_114473_20,ITDARGDA 02/2025-26,Construction of 4 No of Additional classroom and toilet in the school at Talajhari of Kashipur Block,1.0,2979874.0,ANAM CONSTRUCTION,INR,"841,615.15",08-Oct-2025,"INR 841,615.15",60.0,CHANDRAKANTA MAJHI,08-Oct-2025 03:58 PM,Work_order_Add_Classroom_Talajhiri.pdf (763.00 KB),Letter No 1867 dated 26-09-2025 of PA ITDA Rayagada,Finance,Tender opened,CHANDRAKANTA MAJHI,08-Oct-2025 03:45 PM,finance_543165.pdf,BOQ Comparative Chart,AOC
,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2975224,DAYANIDHI NAIK,20-Jun-2025 05:58 PM,Rejected-AOC,1st Lowest,08-Oct-2025 03:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2973353,GOBINDA CHANDRA SAHU,19-Jun-2025 01:04 PM,Rejected-AOC,1st Lowest,08-Oct-2025 03:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2979792,PARIKHITA NAIK,25-Jun-2025 11:56 AM,Rejected-AOC,1st Lowest,08-Oct-2025 03:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2979369,SOMNATH NAIK,24-Jun-2025 06:15 PM,Rejected-AOC,1st Lowest,08-Oct-2025 03:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
