Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN GSTIN, License, Affidavit and as per DTCN",Construction of Kutriput Check Dam over Local nalla in Semiliguda Block of Koraput District under MATY,Construction of Kutriput Check Dam over Local nalla in Semiliguda Block of Koraput District under MATY,Please refer tender documents ,NA ,"46,75,767",Civil Works - Water Works,NA ,Tender,90.0,120.0,Semiliguda,764036.0,NA ,NA ,NA ,"Superintending Engineer, M.I. Division, Jeypore",No ,No,14-Jul-2025 10:00 AM,24-Jul-2025 11:00 AM,14-Jul-2025 10:00 AM,23-Jul-2025 05:00 PM,NA ,NA ,14-Jul-2025 10:00 AM,23-Jul-2025 05:00 PM,"CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE,MI Divn, Malkangir",MIDJEY02/2025-26,2025_CEMIB_115377_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"46,800",Yes,fixed,,Nil,Nil,Superintending Engineer,"Superintending Engineer, M.I. Division, Jeypore",AOC,Superintending Engineer,Internal,,Nihar Ranjan Behera,18-Oct-2025 11:59 AM,techsummary_545689.pdf (192.83 KB),Superintending Engineer,Internal,,Nihar Ranjan Behera,18-Oct-2025 12:07 PM,finsummary_545689.pdf (192.83 KB),Finance,On Opening the bids total 27nos. of bids were found to be received online. Hence 27nos. of bids were found to be valid.,Nihar Ranjan Behera,18-Oct-2025 11:49 AM,finance_545689.pdf,BOQ Comparative Chart,"CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE,MI Divn, Malkangir",2025_CEMIB_115377_16,MIDJEY02/2025-26,Construction of Kutriput Check Dam over Local nalla in Semiliguda Block of Koraput District under MATY,1.0,3007534.0,KASSIS KHEMUNDU,INR,"3,974,870",1,3008578,AMIT KUMAR SAHU,22-Jul-2025 07:46 PM,Rejected-AOC,Reject,18-Oct-2025 12:14 PM,18-Oct-2025,"INR 3,974,870",120.0,Nihar Ranjan Behera,18-Oct-2025 12:14 PM,Kutriputaoc.pdf (156.00 KB),AOC,AOC
,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3009004,ASHOK KUMAR PRADHAN,22-Jul-2025 05:17 PM,Rejected-AOC,Reject,18-Oct-2025 12:14 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3009122,BHUJABALA DAKUA,23-Jul-2025 10:24 AM,Rejected-AOC,Reject,18-Oct-2025 12:14 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3007524,CHITTA RANJAN SARKAR,21-Jul-2025 06:12 PM,Rejected-AOC,Reject,18-Oct-2025 12:14 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3005369,DEBENDRA BISOI,20-Jul-2025 07:21 PM,Rejected-AOC,Reject,18-Oct-2025 12:14 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3004984,DILIP KUMAR PRADHAN,20-Jul-2025 02:13 PM,Rejected-AOC,Reject,18-Oct-2025 12:14 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3005422,KASPATI LAKAYE,20-Jul-2025 07:12 PM,Rejected-AOC,Reject,18-Oct-2025 12:14 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3007534,KASSIS KHEMUNDU,21-Jul-2025 06:36 PM,Accepted-AOC,Accept,18-Oct-2025 12:14 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3009670,KOSHIREDDY SUNIL KUMAR,23-Jul-2025 12:00 PM,Rejected-AOC,Reject,18-Oct-2025 12:14 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3009859,LAXMIKANTA BIDIKA,23-Jul-2025 01:30 PM,Rejected-AOC,Reject,18-Oct-2025 12:14 PM,,,,,,,,AOC
