S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,CE RW I||RWCIRCLE-ANGUL||RWDIVISION-KAMAKSHYANAGAR,KNG-06/25-26,2025_CERWI_116585_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,07-Aug-2025 11:15 AM,14-Aug-2025 11:00 AM,07-Aug-2025 11:15 AM,13-Aug-2025 04:15 PM,07-Aug-2025 11:15 AM ,13-Aug-2025 04:00 PM ,07-Aug-2025 11:30 AM,13-Aug-2025 04:15 PM,13-Sep-2025 04:00 PM,SERWD Kamakhyanagar,"RURAL WORKS DIVISION NO.II, DHENKANAL,Kamakhyanagar",1.0,Fee/PreQual/Technical,.pdf,"Valid Registration Certificate, PAN, GST, and Affidavit as per DTCN","74,168",Yes,fixed,,Nil,Nil,Construction of BPHU building at Mathakaragola in Bhuban Block in the district of Dhenkanal for the year 2025-26,Construction of BPHU building at Mathakaragola in Bhuban Block in the district of Dhenkanal for the year 2025-26,NA ,NA ,"74,16,808",Civil Works - Buildings,NA ,Tender,90.0,180.0,Kamakhyanagar,759018.0,NA ,NA ,NA ,"RURAL WORKS DIVISION NO.II, DHENKANAL,Kamakhyanaga",No ,No,"10,000",0.0,Nil,Nil,No,AOC,1,3033751,ANSHUMAN DASH,12-Aug-2025 05:54 PM,Rejected-Technical,Non submission of Joint venture of Electical licence,12-Sep-2025 08:23 AM,31-Oct-2025,"INR 6,305,028",180.0,Sibajyoti Sahoo,31-Oct-2025 05:23 PM,agt.pdf (867.00 KB),1.0,Corriegndum,Revok of tender,12-Sep-2025 07:52 AM,mathakargo.pdf ,432.48,Technical Opening,Superintending Engineer,Internal,DAO Estimator,Sibajyoti Sahoo,12-Sep-2025 08:23 AM,13-Sep-2025 04:00 PM,techsummary_548601.pdf (264.11 KB),Finance,accepted,Sibajyoti Sahoo,31-Oct-2025 05:01 PM,finance_548601.pdf,BOQ Comparative Chart,Technical,20nos bidder found,Mamatamayee Biswal,12-Sep-2025 08:09 AM,technical_548601.pdf,CE RW I||RWCIRCLE-ANGUL||RWDIVISION-KAMAKSHYANAGAR,2025_CERWI_116585_1,KNG-06/25-26,Construction of BPHU building at Mathakaragola in Bhuban Block in the district of Dhenkanal for the year 2025-26,SE,Internal,,Sibajyoti Sahoo,31-Oct-2025 05:17 PM,finsummary_548601.pdf (959.76 KB),1.0,3034077.0,SANJIB KUMAR BEHERA,INR,"6,305,028",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3034036,Aurobin Mahapatra,12-Aug-2025 09:21 PM,Rejected-Finance,Lottery,31-Oct-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3034626,BISWAJIT SAMAL,13-Aug-2025 01:43 PM,Rejected-Finance,Lottery,31-Oct-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3034257,BISWARANJAN JENA,13-Aug-2025 10:49 AM,Rejected-Finance,Lottery,31-Oct-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3033970,BRAHMANANDA SAHOO,12-Aug-2025 10:15 PM,Rejected-Finance,Lottery,31-Oct-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3034282,CHHABI BEHERA,13-Aug-2025 11:40 AM,Rejected-Finance,Lottery,31-Oct-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3032377,Dibyajyoti Mallik,11-Aug-2025 08:47 PM,Rejected-Finance,Lottery,31-Oct-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3034784,KULDEEP MOHAPATRA,13-Aug-2025 03:19 PM,Rejected-Finance,Lottery,31-Oct-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3034732,LALA RANJIT RAY,13-Aug-2025 03:11 PM,Rejected-Finance,Lottery,31-Oct-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3031902,LALIT NARAYAN LENKA,12-Aug-2025 07:47 PM,Rejected-Finance,Lottery,31-Oct-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
