Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
ODISHA CONSTRUCTION CORPORATION LTD,2025_OCCL_113437_1,e-procurementNotice No.- 07/OCCL/2025-26(on-line),Bid ID - OCCL_OIIPCRA_CL_II,1.0,2966743.0,SHIVAJYOTI CONPRO PVT. LTD.,INR,"59,301,887",MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,09-Aug-2025 11:35 PM,11-Aug-2025 11:30 AM,techsummary_539488.pdf (1630.77 KB),09-Oct-2025,"INR 59,301,904",270.0,Pratap Chandra Chaudhury,09-Oct-2025 01:20 PM,TSI_CL_II.pdf (696.00 KB),AOC,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,09-Oct-2025 01:16 PM,finsummary_539488.pdf (695.74 KB),1.0,2969129.0,Pradeep Kumar Satapathy,16-Jun-2025 02:25 PM,Rejected-Technical,Non - Responsive.,09-Aug-2025 11:35 PM,Technical,Opened Successfully.,Pratap Chandra Chaudhury,16-Jun-2025 03:36 PM,,Finance,Opened Successfully.,Pratap Chandra Chaudhury,11-Aug-2025 12:04 PM,,BOQ Comparative Chart,AOC,16-May-2025 10:00 AM,16-Jun-2025 03:30 PM,16-May-2025 10:00 AM,16-Jun-2025 03:00 PM,16-May-2025 10:00 AM ,26-May-2025 11:00 AM ,16-May-2025 10:00 AM,16-Jun-2025 03:00 PM,11-Aug-2025 11:30 AM,ODISHA CONSTRUCTION CORPORATION LTD,e-procurementNotice No.- 07/OCCL/2025-26(on-line),2025_OCCL_113437_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,VALID ENLISTMENT CERTIFICATE OF OCC LTD etc.",MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION LTD., UNIT - VIII, GOPABANDHUNAGAR, BBSR-751012",Bid ID - OCCL_OIIPCRA_CL_II,TANK Improvement / RENOVATION / MODERNISATION WORKS OF 16 (Sixteen) Nos. of Minor Irrigation Projects in Ganjam District (CLUSTER-II) under OIIPCRA Scheme.,AS PER THE BID DOCUMENTS. ,NA ,"5,93,01,904",Civil Works - Others,NA ,Tender,90.0,270.0,"Ganjam District., Odisha",761026.0,CONFERENCE HALL OF OCC Ltd. ,"ODISHA CONSTRUCTION CORPORATION LTD., UNIT - VIII, GOPABANDHUNAGAR, BBSR-751012 ",26-May-2025 11:30 AM ,"HEAD OFFICE, OCCL",No ,No,0.0,Nil,Nil,No,"6,00,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2966743.0,SHIVAJYOTI CONPRO PVT. LTD.,16-Jun-2025 11:44 AM,Accepted-AOC,L1 BIDDER.,09-Oct-2025 01:20 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Other documents as per DTCN. EMD is in BG Shape, Provide Original BG during technical bid opening.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
