S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,2850295.0,HRUSHIKESH SAHOO,INR,"669,531",Finance,Four bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Sanjukta Sa,22-Mar-2025 11:33 AM,finance_531769.pdf,BOQ Comparative Chart,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,30-Oct-2025 04:44 PM,finsummary_531769.pdf (404.42 KB),Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_111099_3,MCCMCCTC_Div-IIINo39/2024-25,Construction of Paver block road from Sai Prakash Sahani res Mahanadi Bihar to UH and WC (PHC) at Divine Nagar and Construction of Paver Block road with drain raising from Sri Gyanendra Satpathy res to Ashutosh Nayak res at Devine Nagar in Ward No.47,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,30-Oct-2025 04:38 PM,techsummary_531769.pdf (404.42 KB),30-Oct-2025,"INR 669,531",60.0,Antarjyamee Patra,30-Oct-2025 05:26 PM,3100.pdf (385.00 KB),WO,1,2849472,BISWARANJAN MOHANTY,10-Mar-2025 04:56 PM,Rejected-AOC,Rejected,30-Oct-2025 05:26 PM,AOC,"7,900",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,01-Mar-2025 11:00 AM,17-Mar-2025 10:00 AM,01-Mar-2025 11:00 AM,11-Mar-2025 05:00 PM,NA ,NA ,01-Mar-2025 11:00 AM,11-Mar-2025 05:00 PM,Construction of Paver block road from Sai Prakash Sahani res Mahanadi Bihar to UH and WC (PHC) at Divine Nagar and Construction of Paver Block road with drain raising from Sri Gyanendra Satpathy res to Ashutosh Nayak res at Devine Nagar in Ward No.47,Construction of Paver block road from Sai Prakash Sahani res Mahanadi Bihar to UH and WC (PHC) at Divine Nagar and Construction of Paver Block road with drain raising from Sri Gyanendra Satpathy res to Ashutosh Nayak res at Devine Nagar in Ward No.47,Please refer Tender documents. ,NA ,"7,87,570",Civil Works - Others,NA ,Tender,75.0,60.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.","Executive Engineer,Div-III","Bikash Bhawan,Jagannath Lane,Badambadi-753012",Municipal Bodies||Cuttack Municipal Corporation,MCCMCCTC_Div-IIINo39/2024-25,2025_ORULB_111099_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,720",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2850295,HRUSHIKESH SAHOO,11-Mar-2025 04:46 PM,Accepted-AOC,Accepted,30-Oct-2025 05:26 PM,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2849913,IPSITA NAYAK,10-Mar-2025 09:42 PM,Rejected-AOC,Rejected,30-Oct-2025 05:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2847467,RAJ KISHORE DALAI,11-Mar-2025 04:31 PM,Rejected-AOC,Rejected,30-Oct-2025 05:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
