Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,2954167,BISWARANJAN PRADHAN,06-Jun-2025 12:23 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,2953200,BRAJA KISHOR MALLIK,05-Jun-2025 05:57 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,2954010,DEEPAK KUMAR SUKLA,06-Jun-2025 11:33 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,2953731,DILLIP KUMAR BEHERA,06-Jun-2025 10:40 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,2953918,DURGASHANKAR MEHER,06-Jun-2025 11:06 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,2952334,Gyanendra Dhar,05-Jun-2025 12:38 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,18,2950962,JAGANATH MISHRA,04-Jun-2025 09:58 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,19,2949977,KIRAN KUMAR PRADHAN,04-Jun-2025 12:49 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,20,2954186,KOSHALESWAR KARNA,06-Jun-2025 12:28 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,21,2952967,KULAMANI MAJHI,05-Jun-2025 04:19 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,22,2953503,Lalatendu Satpathy,06-Jun-2025 03:12 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,23,2954166,LOKANATH BARIK,06-Jun-2025 12:25 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,24,2946605,MADHUSUDAN PANDA,02-Jun-2025 03:06 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,25,2953487,M/S YASH CONSTRUCTION,06-Jun-2025 01:29 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,26,2951880,Mukesh Kumar Kudei,05-Jun-2025 01:53 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,27,2949861,Munalal Agrawalla,04-Jun-2025 12:30 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,28,2947576,Naresh Chandra Luha,04-Jun-2025 02:52 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,29,2950098,Phalguni Dhala,04-Jun-2025 02:19 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,30,2950895,PRABHAT KUMAR BARIK,04-Jun-2025 12:10 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,31,2951067,PRADIP KUMAR PRADHAN,04-Jun-2025 01:34 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,32,2954323,PRAHALAD PRADHAN,06-Jun-2025 01:24 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,33,2949287,PRAMOD SAHOO,03-Jun-2025 02:05 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,34,2943441,Prasanta Prusty,06-Jun-2025 01:22 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,35,2953011,Radheshyam Jena,06-Jun-2025 02:16 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,36,2950755,RAMAKANTA DANDASENA,04-Jun-2025 11:33 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,37,2951592,Ranjan Kumar Tripathy,05-Jun-2025 11:34 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,38,2953312,RINARANI MEHER,06-Jun-2025 03:34 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,39,2952434,SAMUKA MEHER,05-Jun-2025 04:12 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,40,2954570,SANJAY MAJHI,06-Jun-2025 03:53 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,41,2953963,Sanjeeb karna,06-Jun-2025 02:26 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,42,2949157,SANJEEB KUMAR SAHOO,03-Jun-2025 01:24 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,43,2949651,SANKAR MEHER,05-Jun-2025 06:25 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,44,2954489,SATYANARAYAN PRADHAN,06-Jun-2025 02:46 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,45,2952433,SATYANARAYAN SAHOO,05-Jun-2025 01:11 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,46,2953663,SHIBANANDA SAHOO,06-Jun-2025 12:44 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,47,2953894,SHIBANAND ROSHANLAL DEHURY,06-Jun-2025 10:57 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,48,2954242,SHIBAPRASAD PANIKAR,06-Jun-2025 01:02 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,49,2950167,Shimanchal Pradhan,03-Jun-2025 07:05 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,50,2947056,SHISHIR KUMAR SUKLA,02-Jun-2025 02:49 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,51,2953836,SHREEMA PRADHAN,06-Jun-2025 10:02 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,52,2954605,SIBA SANKAR PRADHAN,06-Jun-2025 04:46 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,53,2951908,Soumyajeet Karna,05-Jun-2025 02:15 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,54,2947606,Sri Sangram Keshari Meher,04-Jun-2025 01:35 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,55,2953625,SUDIPTA KUMAR PRADHAN,06-Jun-2025 04:15 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,56,2951258,SUMAN KUMAR ROUT,05-Jun-2025 03:10 AM,Accepted-AOC,selected in the lottery process,09-Oct-2025 12:23 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,57,2954540,SUNITA MISHRA,06-Jun-2025 03:15 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,58,2952668,SURAJ BHOI,05-Jun-2025 03:45 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,59,2952651,Suresh Prasad Dalal,05-Jun-2025 02:17 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,60,2951796,SUSANTA MEHER,05-Jun-2025 12:17 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,61,2950262,SUSOBHAN SAMANTARAY,03-Jun-2025 07:23 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,62,2951625,Swadhin Kumar Pradhan,04-Jun-2025 06:39 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,63,2953368,Swayamsu Panigrahi,06-Jun-2025 01:01 AM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,64,2952087,Tapas Kumar Sahoo,05-Jun-2025 03:00 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,65,2953706,TOPHAN MAHAKUL,06-Jun-2025 01:41 PM,Rejected-Finance,not found l1in the lottery process,08-Jul-2025 07:43 PM,,,,,,,,,,,,,AOC
