Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Construction of Sub Center Building at Balichhai under Aska Block,Construction of Sub Center Building at Balichhai under Aska Block,Please refer Tender documents. ,NA ,"41,14,000",Civil Works - Buildings,NA ,Tender,120.0,NA ,Aska,761126.0,NA ,NA ,NA ,"Superintending Engineer, RW Division, Bhanjanagar",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, Affidavit and all other Document as per DTCN","6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"Superintending Engineer, RW Division, Bhanjanagar","Superintending Engineer, RW Division, Bhanjanagar",CE RW I||RWCIRCLE-BERHAMPUR||RW Division Bhanjanagar,Online Tender/13/RWDBNJ/2024-25,2025_CERWI_110708_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,18-Feb-2025 10:00 AM,27-Feb-2025 12:30 PM,18-Feb-2025 10:00 AM,25-Feb-2025 03:00 PM,NA ,NA ,18-Feb-2025 10:00 AM,25-Feb-2025 03:00 PM,"42,000",Yes,fixed,,Nil,Nil,AOC,1,2835936,Rabindra Nath Gouda,24-Feb-2025 04:38 PM,Accepted-AOC,APPROVED,27-Oct-2025 06:32 PM,27-Oct-2025,"INR 3,909,227",180.0,Tribhuban Kanhar,27-Oct-2025 06:32 PM,SCBALICHAI.pdf (2868.00 KB),AWRDED SIBARAM BHANJA,Chinmayee Rana Behera,Internal,,Chinmayee Rekha Behera,26-Sep-2025 12:28 PM,techsummary_530302.pdf (861.81 KB),CE RW I||RWCIRCLE-BERHAMPUR||RW Division Bhanjanagar,2025_CERWI_110708_8,Online Tender/13/RWDBNJ/2024-25,Construction of Sub Center Building at Balichhai under Aska Block,Chinmayee Rekha Behera,Internal,,Chinmayee Rekha Behera,26-Sep-2025 01:05 PM,finsummary_530302.pdf (1326.68 KB),Finance,All bidders are under process,Naran Murmu,03-Mar-2025 09:35 PM,,BOQ Comparative Chart,1,2835093,Siba Ram Bhanja,INR,"3,909,227",AOC
,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2835093,Siba Ram Bhanja,25-Feb-2025 02:11 PM,Accepted-AOC,AWARDED,27-Oct-2025 06:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2835936,Rabindra Nath Gouda,INR,"4,423,133",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2837283,Subhasis Panigrahy,25-Feb-2025 01:23 PM,Accepted-AOC,APPROVED,27-Oct-2025 06:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2837283,Subhasis Panigrahy,INR,"4,525,997",AOC
