Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
22-Jul-2025,"INR 423,431",90.0,Rasmi Rani Nahak,14-Oct-2025 05:19 PM,IMG_0010.pdf (580.00 KB),awarded,1.0,2918950.0,KANHU CHARAN PATNAIK,INR,"423,431",Municipal Bodies||Digapahandi NAC,2025_ORULB_112815_21,DIGNAC-02/2025-26,"Construction of Utility Room and Improvement of Raghunath temple ,in ward No- 08 NAC Digapahandi.",1,2919289,GOURI SHANKAR PANDA,15-May-2025 05:27 PM,Rejected-Finance,l2 rejected,25-Jun-2025 03:03 PM,Finance,two bidders are paticipted and qualified for financial evaluation,Rasmi Rani Nahak,25-Jun-2025 01:40 PM,,BOQ Comparative Chart,CHAIRPERSON,Internal,"EO,ME,JE,AE",Mamata Kumari Panda,29-May-2025 01:04 PM,29-May-2025 02:00 PM,techsummary_537703.pdf (582.38 KB),Technical,TWO BIDDERS ARE PATICIPATED AND QUALIFIED FOR FINANCIAL BID,Mamata Kumari Panda,28-May-2025 09:23 AM,,CHAIRPERSON,Internal,EO JE AE ME ACCOUNTANT,Rasmi Rani Nahak,25-Jun-2025 03:03 PM,finsummary_537703.pdf (711.77 KB),AOC,EXECUTIVE OFFICER NAC DIGAPAHANDI,EXECUTIVE OFFICER NAC DIGAPAHANDI,1,Fee/PreQual/Technical,.pdf,DTCN,Municipal Bodies||Digapahandi NAC,DIGNAC-02/2025-26,2025_ORULB_112815_21,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,360",0.0,Nil,Nil,No,26-Apr-2025 02:00 PM,17-May-2025 11:00 AM,26-Apr-2025 02:00 PM,16-May-2025 01:00 PM,NA ,NA ,26-Apr-2025 02:00 PM,16-May-2025 01:00 PM,29-May-2025 02:00 PM,1,ICICI BANK,"Construction of Utility Room and Improvement of Raghunath temple ,in ward No- 08 NAC Digapahandi.","Construction of Utility Room and Improvement of Raghunath temple ,in ward No- 08 NAC Digapahandi.",Please refer Tender documents. ,NA ,"4,23,728",Civil Works - Others,NA ,Tender,90.0,90.0,NAC DIGAPAHANDI,761012.0,NA ,NA ,NA ,NAC OFFICE DIGAPAHANDI,No ,No,"4,250",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2,2918950,KANHU CHARAN PATNAIK,15-May-2025 02:02 PM,Accepted-AOC,awarded,14-Oct-2025 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
