S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,"30,000",Yes,fixed,,Nil,Nil,"BDO,JAJPUR","PANCHYAT SAMITI,JAJPUR","6,000",Nil,Nil,No,02-Jul-2025 05:00 PM,15-Jul-2025 11:30 AM,02-Jul-2025 05:00 PM,11-Jul-2025 05:00 PM,02-Jul-2025 05:00 PM ,11-Jul-2025 01:00 PM ,02-Jul-2025 05:00 PM,11-Jul-2025 05:00 PM,CONSTRUCTION OF GPLF-CUM-MARKET COMPLEX BUILDING AT BADASUAR GP FOR THE YEAR 2025-26,CONSTRUCTION OF GPLF-CUM-MARKET COMPLEX BUILDING AT BADASUAR GP FOR THE YEAR 2025-26,Please refer Tender documents. ,NA ,"22,62,872",Civil Works - Buildings,NA ,Tender,90.0,180.0,JAJPUR,755001.0,NA ,NA ,NA ,"PANCHYAT SAMITI,JAJPUR",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTN,AFFIDAVIT,ONLINE TENDER COST,EMD AND OTHER DOCUMENTS AS PER DTCN",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||JAJPUR Block,Tender Online 01 JJB of 2025-26,2025_PRJAJ_114823_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,BDO,Internal,"AEE,BFO",Hemanta Kumar Mohanta,25-Oct-2025 04:52 PM,finsummary_544925.pdf (507.18 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||JAJPUR Block,2025_PRJAJ_114823_8,Tender Online 01 JJB of 2025-26,CONSTRUCTION OF GPLF-CUM-MARKET COMPLEX BUILDING AT BADASUAR GP FOR THE YEAR 2025-26,1.0,2996227.0,SANJEEB JENA,INR,"1,923,667.46",Finance,9 Nos Bidders Participated,Hemanta Kumar Mohanta,02-Aug-2025 03:00 PM,,BOQ Comparative Chart,25-Oct-2025,"INR 1,923,667.46",180.0,Hemanta Kumar Mohanta,25-Oct-2025 04:55 PM,Qualify.pdf (507.00 KB),AWARD OF CONTRACT,1,2995872,ASHOK KUMAR MOHANTY,11-Jul-2025 10:53 AM,Rejected-AOC,NOT QUALIFY,25-Oct-2025 04:55 PM,BDO,Internal,"AEE,BFO",Hemanta Kumar Mohanta,25-Oct-2025 04:16 PM,techsummary_544925.pdf (507.18 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2994623,DIBYA RANJAN DAS,09-Jul-2025 10:21 PM,Rejected-AOC,NOT QUALIFY,25-Oct-2025 04:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2995603,GOPINATH BEHERA,10-Jul-2025 08:36 PM,Rejected-AOC,NOT QUALIFY,25-Oct-2025 04:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2995904,SANGHAMITRA ROUT,11-Jul-2025 11:55 AM,Rejected-AOC,NOT QUALIFY,25-Oct-2025 04:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2996227,SANJEEB JENA,11-Jul-2025 01:42 PM,Accepted-AOC,QUALIFY,25-Oct-2025 04:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2995369,SANJUKTA MISHRA,11-Jul-2025 12:47 PM,Rejected-AOC,NOT QUALIFY,25-Oct-2025 04:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2993710,SP CONSTRUCTION,08-Jul-2025 09:02 PM,Rejected-AOC,NOT QUALIFY,25-Oct-2025 04:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2995662,SUBHASISH MISHRA,10-Jul-2025 09:50 PM,Rejected-AOC,NOT QUALIFY,25-Oct-2025 04:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2995444,SWASTIK SAMAL,11-Jul-2025 01:13 PM,Rejected-AOC,NOT QUALIFY,25-Oct-2025 04:55 PM,,,,,,,AOC
