Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"1,15,400",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,07/OPHWC/2025-26,2025_OSPHW_115013_16,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",02-Jul-2025 12:00 PM,17-Jul-2025 10:30 AM,02-Jul-2025 12:00 PM,16-Jul-2025 05:00 PM,NA ,NA ,02-Jul-2025 12:00 PM,16-Jul-2025 05:00 PM,03-Sep-2025 10:30 AM,Construction of Ancillary work at Automated Testing Station (ATS) Nuapada,Building Work,Please refer Tender documents. ,NA ,"1,15,41,574",Civil Works - Buildings,NA ,Tender,90.0,180.0,Nuapada,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,AOC,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Srikanta Samal,02-Sep-2025 07:57 PM,03-Sep-2025 10:30 AM,techsummary_544891.pdf (350.25 KB),Finance,financial bid opened,Bikram Keshari Malla,03-Sep-2025 11:19 AM,,BOQ Comparative Chart,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,23-Oct-2025 11:28 AM,finsummary_544891.pdf (364.10 KB),Technical,5 Nos. of bidders have been participated,Bikram Keshari Malla,17-Jul-2025 05:51 PM,,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_115013_16,07/OPHWC/2025-26,Construction of Ancillary work at Automated Testing Station (ATS) Nuapada,1.0,3000987.0,NIHARA RANJAN PAUL,INR,"9,811,492.29",1,3000225,BIEKANANDA GUPTA,15-Jul-2025 07:34 PM,Rejected-Finance,DUE TO L3 BIDDER,23-Oct-2025 11:28 AM,23-Oct-2025,"INR 9,811,492.29",180.0,Bikram Keshari Malla,23-Oct-2025 11:30 AM,WORKORUTY.pdf (517.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 18.10.2025,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3000987,NIHARA RANJAN PAUL,16-Jul-2025 04:52 PM,Accepted-AOC,QUALIFIED BIDDER,23-Oct-2025 11:30 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3001043,Omprakash Biswal,16-Jul-2025 02:56 PM,Rejected-Finance,DUE TO L4 BIDDER,23-Oct-2025 11:28 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3001194,PRIYANKA DAS,16-Jul-2025 04:27 PM,Rejected-Finance,DUE TO L2 BIDDER,23-Oct-2025 11:28 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2999886,SANJAYA MOHANTY,15-Jul-2025 01:45 PM,Rejected-Technical,Non submission of Sch.f as per DTCN Cl. No. 14 and 110 (g),02-Sep-2025 07:57 PM,,,,,,,,AOC
