Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
EIC Civil Cum Roads Odisha,Internal,,Pradipta Kumar Nayak,30-Jan-2025 06:48 PM,31-Jan-2025 04:00 PM,techsummary_515437.pdf (276.96 KB),Finance,Finance opening,Lipsa Mallick,31-Jan-2025 04:49 PM,,BOQ Comparative Chart,1,2653641,MACKINTOSH BURN LIMITED,26-Nov-2024 04:48 PM,Rejected-Finance,Bid validity expired,11-Jun-2025 01:26 PM,22-Jul-2025,"INR 254,147,986",300.0,Pradipta Kumar Nayak,15-Oct-2025 06:40 PM,Rasulgarh.pdf (3124.00 KB),02P1 of 2025-26,1.0,2669701.0,ROUT INFRASTRUCTURE PRIVATE LIMITED,INR,"254,147,986",EIC-CIVIL,2024_EICCL_106726_1,CE-ROADS-I-12/2024-25,Improvement of Rasulgarh Square to Laxmisagar Square road from 0/000 km to 3/039 km in the district of Khordha under CRDP,Technical,Opening,Pradipta Kumar Nayak,29-Nov-2024 02:04 PM,,CE Roads-I Odisha,Internal,,Pradipta Kumar Nayak,11-Jun-2025 01:26 PM,finsummary_515437.pdf (284.64 KB),AOC,"10,000",0.0,Nil,Nil,No,Improvement of Rasulgarh Square to Laxmisagar Square road from 0/000 km to 3/039 km in the district of Khordha under CRDP,Improvement of Rasulgarh Square to Laxmisagar Square road from 0/000 km to 3/039 km in the district of Khordha under CRDP,Please refer Tender documents. ,NA ,"29,89,62,459",Civil Works - Roads,NA ,Tender,90.0,300.0,Bhubaneswar-I,751001.0,NA ,NA ,NA ,"O/o the E.I.C (Civil-Cum-Roads), Odisha",No ,No,11-Nov-2024 06:30 PM,29-Nov-2024 11:30 AM,11-Nov-2024 06:30 PM,28-Nov-2024 05:30 PM,NA ,NA ,11-Nov-2024 06:30 PM,28-Nov-2024 05:30 PM,31-Jan-2025 04:00 PM,1.0,ICICI BANK,"29,90,000",Yes,fixed,,Nil,Nil,EIC-CIVIL,CE-ROADS-I-12/2024-25,2024_EICCL_106726_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Chief Engineer, Roads-I, Odisha","O/o the E.I.C (Civil-Cum-Roads), Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar.",1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit",AOC
,,,,,,,,,,,,,2,2650356,MDSG CONSTRUCTION PRIVATE LIMITED,23-Nov-2024 11:27 PM,Rejected-Finance,Not extended bid validity,11-Jun-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries and work experience,AOC
,,,,,,,,,,,,,3,2671689,M/S KBM CONSTRUCTION,28-Nov-2024 04:52 PM,Rejected-Finance,Other than L1 and L2 bidder,11-Jun-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,AOC
,,,,,,,,,,,,,4,2671043,R K ASSOCIATES,28-Nov-2024 01:55 PM,Rejected-Finance,Other than L1 and L2 bidder,11-Jun-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,AOC
,,,,,,,,,,,,,5,2669701,ROUT INFRASTRUCTURE PRIVATE LIMITED,28-Nov-2024 12:08 PM,Accepted-AOC,L1 bidder,15-Oct-2025 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
