Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,Uploaded Financial bid documents have been downloaded successfully.,PRANAB KUMAR NAYAK,21-Jul-2025 01:24 PM,,BOQ Comparative Chart,"Additional Chief Engineer, Eastern Circle II",Internal,"Asst to ACEEC II Chandikhole, DAO, SE and Estimator Jajpur Irrigation Division",PRANAB KUMAR NAYAK,20-Jun-2025 04:37 PM,21-Jun-2025 10:00 AM,techsummary_527557.pdf (3154.60 KB),09-Oct-2025,"INR 11,197,593.69",180.0,PRANAB KUMAR NAYAK,09-Oct-2025 08:56 PM,JPD_25.pdf (515.00 KB),Contract Awarded,1,2801711,ABHISHEK NARAYAN MOHANTY,07-Feb-2025 06:51 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,1.0,2811589.0,RUTUPARNA BISWAL,INR,"11,197,593.69","Additional CE, Eastern Circle II, Chandikhole",Internal,"Asst to ACEEC II Chandikhole, Superintending Engineer, Estimator and DAO Jajpur Irrigation Division",PRANAB KUMAR NAYAK,09-Oct-2025 08:45 PM,finsummary_527557.pdf (515.04 KB),CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE,2025_ECCHA_109895_6,"e Procurement Notice No.ACE, EC-II 06 of 2024-25","ACE, EC-II JPD 25 of 2024-25 Protection to Left Bank of River Balungapatia from Madhiali to Dihasahi in Bari Block.",Technical,Uploaded technical bid documents of all the bidders have been downloaded successfully.,Antaryami Mohanty,14-Feb-2025 01:48 PM,technical_527557.pdf,AOC,29-Jan-2025 10:00 AM,13-Feb-2025 11:30 AM,29-Jan-2025 10:00 AM,12-Feb-2025 05:00 PM,29-Jan-2025 10:00 AM ,04-Feb-2025 05:00 PM ,29-Jan-2025 10:00 AM,12-Feb-2025 05:00 PM,21-Jun-2025 10:00 AM,1.0,Fee/PreQual/Technical,.pdf,"PAN, GSTIN, RC",Additional Chief Engineer,"O/o ACE, Eastern Circle II, Chandikhole",1.0,ICICI BANK,"ACE, EC-II JPD 25 of 2024-25 Protection to Left Bank of River Balungapatia from Madhiali to Dihasahi in Bari Block.",Bank protection work,Please refer Tender documents. ,NA ,"1,31,72,090",Civil Works - Others,NA ,Tender,90.0,180.0,Jajpur,755001.0,NA ,NA ,NA ,"O/o ACE, Eastern Circle II, Chandikhole",No ,No,CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE,"e Procurement Notice No.ACE, EC-II 06 of 2024-25",2025_ECCHA_109895_6,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",Nil,Nil,No,"1,31,800",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,2,2808653,AHIMSHA SAMAL,10-Feb-2025 08:38 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,.pdf,"Affidavit, No Relation Certificate, undertakings, any other document as per SBD/DTCN",,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,2806185,ALOK KUMAR JENA,11-Feb-2025 07:12 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,2801630,AMIYA RANJAN BEHERA,09-Feb-2025 07:45 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,2787966,AMIYA RANJAN DAS,29-Jan-2025 10:26 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,6,2803636,ANANTA PRASAD MALIK,10-Feb-2025 07:29 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,7,2801245,ARJUN CHARAN PRUSTY,11-Feb-2025 12:06 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,8,2805218,ARUNA KUMAR SAHOO,09-Feb-2025 06:35 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,9,2803728,ASHIS KUMAR ROUT,08-Feb-2025 12:29 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,10,2809493,AZIZUR REHAMAN,12-Feb-2025 08:02 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
