Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
EXECUTIVE OFFICER,ATHGARH NAC,"Construction of Guard wall with Cement Concrete Approach road to Ankula MCC,NAC,Athagarh","Construction of Guard wall with Cement Concrete Approach road to Ankula MCC,NAC,Athagarh",Please refer Tender documents. ,NA ,"18,49,876",Civil Works - Canal,NA ,Tender,60.0,NA ,Athgarh NAC,754029.0,NA ,NA ,NA ,Athgarh NAC,No ,No,"18,500",Yes,fixed,,Nil,Nil,"7,080",0.0,Nil,Nil,No,19-Aug-2025 11:00 AM,03-Sep-2025 11:00 AM,19-Aug-2025 11:00 AM,02-Sep-2025 05:00 PM,NA ,NA ,19-Aug-2025 11:00 AM,02-Sep-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,As per DTCN,Municipal Bodies||Athgarh NAC,ATH-NAC-01/2025-26,2025_ORULB_116989_21,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,Executive Officer,Internal,Assistant Engineer,BALAYA DEHURY,30-Oct-2025 01:07 PM,techsummary_549678.pdf (397.85 KB),Executive Officer,Internal,Assistant Engineer,BALAYA DEHURY,30-Oct-2025 01:21 PM,finsummary_549678.pdf (397.85 KB),Finance,Twelve bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidder to be verified,BALAYA DEHURY,04-Sep-2025 11:41 AM,finance_549678.pdf,BOQ Comparative Chart,1.0,3045553.0,M/S. RAJ RIYANSH CONSTRUCTIONS,INR,"1,572,579.05",Municipal Bodies||Athgarh NAC,2025_ORULB_116989_21,ATH-NAC-01/2025-26,"Construction of Guard wall with Cement Concrete Approach road to Ankula MCC,NAC,Athagarh",1,3056895,DEBADATTA SAHOO,30-Aug-2025 08:51 PM,Rejected-AOC,Rejected,30-Oct-2025 01:26 PM,30-Oct-2025,"INR 1,572,579.05",30.0,BALAYA DEHURY,30-Oct-2025 01:26 PM,workorder21.pdf (1703.00 KB),work order,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3045174,GYANARANJAN SAHANI,22-Aug-2025 10:11 PM,Rejected-AOC,Rejected,30-Oct-2025 01:26 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3046083,JIBAN RANJAN MOHANTY,23-Aug-2025 10:03 PM,Rejected-AOC,Rejected,30-Oct-2025 01:26 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3045991,MINATI JENA,23-Aug-2025 08:27 PM,Rejected-AOC,Rejected,30-Oct-2025 01:26 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3045906,"M/S. AMIT CONSTRUCTION, PROP. AMIT MOHAMANSINGH",23-Aug-2025 07:11 PM,Rejected-AOC,Rejected,30-Oct-2025 01:26 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3045553,M/S. RAJ RIYANSH CONSTRUCTIONS,23-Aug-2025 03:11 PM,Accepted-AOC,Accepted,30-Oct-2025 01:26 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3047556,M/S SHREE BALAJI INTERNATIONAL,31-Aug-2025 12:55 PM,Rejected-AOC,Rejected,30-Oct-2025 01:26 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3045025,NARESH KUMAR ROUT,22-Aug-2025 07:34 PM,Rejected-AOC,Rejected,30-Oct-2025 01:26 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3060358,Pradyumna Mohanty,02-Sep-2025 12:17 PM,Rejected-AOC,Rejected,30-Oct-2025 01:26 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3045590,RASHMI RANJAN PANDA,23-Aug-2025 03:43 PM,Rejected-AOC,Rejected,30-Oct-2025 01:26 PM,,,,,,,,AOC
