Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
S/R to R.I. Office Building at Babuniktimal for the year 2025-26.,S/R to R.I. Office Building at Babuniktimal for the year 2025-26.,NA ,NA ,"4,23,643",Civil Works - Buildings,NA ,Tender,90.0,30.0,Kuchinda,768222.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, KUCHINDA",No ,No,"4,236",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD, GSTIN, PAN, RC, AFFIDAVIT, DOCUMENT AS PER DTCN","2,000",0.0,Nil,Nil,No,Superintending Engineer,"RURAL WORKS DIVISION, KUCHINDA",CE RW I||RWCIRCLE-SAMBALPUR||RW Division Kuchinda,Online Tender 03 RWD Kuchinda 2025 26,2025_CERWI_117692_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,05-Sep-2025 11:00 AM,16-Sep-2025 11:00 AM,05-Sep-2025 11:00 AM,15-Sep-2025 05:00 PM,05-Sep-2025 11:00 AM ,13-Sep-2025 05:00 PM ,05-Sep-2025 11:00 AM,15-Sep-2025 05:00 PM,1.0,ICICI BANK,AOC,Superintending Engineer,Internal,"Divisional Accounts Officer, JE Estimators",Debarsi Naik,23-Sep-2025 01:45 PM,finsummary_551485.pdf (349.95 KB),CE RW I||RWCIRCLE-SAMBALPUR||RW Division Kuchinda,2025_CERWI_117692_1,Online Tender 03 RWD Kuchinda 2025 26,S/R to R.I. Office Building at Babuniktimal for the year 2025-26.,1.0,3081113.0,SHRABAN KUMAR SAHOO,INR,"360,139",Finance,Bid Opened,Debarsi Naik,17-Sep-2025 04:58 PM,finance_551485.pdf,BOQ Comparative Chart,13-Oct-2025,"INR 360,139",30.0,Debarsi Naik,29-Oct-2025 12:19 PM,6873.pdf (627.00 KB),AOC,1,3080306,BHESAJA KUMAR PATTA,15-Sep-2025 01:04 AM,Rejected-AOC,Rejected,29-Oct-2025 12:20 PM,Superintending Engineer,Internal,Divisional Accounts officer JE Estimator,Debarsi Naik,23-Sep-2025 11:54 AM,techsummary_551485.pdf (349.95 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3079444,BINAPANI PATEL,14-Sep-2025 01:03 PM,Rejected-AOC,Rejected,29-Oct-2025 12:20 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3078166,Binata Pandey,14-Sep-2025 06:43 AM,Rejected-AOC,Rejected,29-Oct-2025 12:20 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3080202,BISHAL AGRAWAL,15-Sep-2025 01:30 AM,Rejected-AOC,Rejected,29-Oct-2025 12:20 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3077682,DEBENDRA KISAN,12-Sep-2025 03:07 PM,Rejected-AOC,Rejected,29-Oct-2025 12:20 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3079738,MAHAKUL CONSTRUCTION,14-Sep-2025 05:03 PM,Rejected-AOC,Rejected,29-Oct-2025 12:20 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3081723,MANOJ DEV,15-Sep-2025 04:09 PM,Rejected-AOC,Rejected,29-Oct-2025 12:20 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3080817,PINTU NAIK,15-Sep-2025 01:42 PM,Rejected-AOC,Rejected,29-Oct-2025 12:20 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3073806,PRASANTA KUMAR DAS,10-Sep-2025 01:03 PM,Rejected-AOC,Rejected,29-Oct-2025 12:20 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3079048,PUJARANI SAMAL,14-Sep-2025 02:04 PM,Rejected-AOC,Rejected,29-Oct-2025 12:20 PM,,,,,,,AOC
